시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,입력시간,수정시간,사용여부,비고,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
1154500092,2023,1154561000,1,금천어르신복지센터,서울특별시 금천구 범안로17길 22,서울특별시 금천구 독산동 293-14,60,10,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.8944,37.4674,190658.2137,540891.1929
1154500091,2023,1154561000,1,금천롯데캐슬골드파크3차경로당,서울특별시 금천구 시흥대로 291,서울특별시 금천구 독산동 1155,248,50,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897052,37.460452,190891.9329,540119.7664
1154500090,2023,1154561000,1,금천롯데캐슬골드파크2차경로당,서울특별시 금천구 벚꽃로 30,서울특별시 금천구 독산동 1150,63,10,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.894255,37.458193,190644.257,539869.3889
1154500089,2023,1154561000,1,말미경로당,서울특별시 금천구 범안로17길 22,서울특별시 금천구 독산동 293-14,199,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.894419,37.467502,190659.9248,540902.4672
11545011,2023,1154561000,1,복지경로당,서울특별시 금천구 벚꽃로10길 94,서울특별시 금천구 독산동 1010,167,40,10,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.895285,37.464581,190736.1564,540578.2347
11545012,2023,1154561000,5,독산1동주민센터,서울특별시 금천구 독산동 시흥대로123길  11   (독산동),서울특별시 금천구 독산동 289-5 독산1동주민센터,108,100,0,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897049,37.470222,190892.888,541204.0819
11545013,2023,1154561000,1,라이프아파트꽃마음 경로당,서울특별시 금천구 독산동 벚꽃로  60   (독산동),서울특별시 금천구 독산동 1131,120,40,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.892121,37.461329,190455.7974,540217.6451
11545014,2023,1154561000,1,해가든아파트경로당,서울특별시 금천구 독산동 벚꽃로6길  3   (독산동),서울특별시 금천구 독산동 1143 금천 이랜드 해가든 아파트,50,40,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.892998,37.460746,190533.3041,540152.796
11545015,2023,1154561000,2,금천한내어르신복지센터,서울특별시 금천구 독산동 한내로  69-15  (독산동),서울특별시 금천구 독산동 1088-1 주공아파트,150,30,2,3,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.886853,37.456886,189989.1748,539725.0019
11545016,2023,1154561000,1,각산아파트경로당,서울특별시 금천구 독산동 한내로  52   (독산동),서울특별시 금천구 독산동 1093-5 각산아파트 각산아파트 경로당,80,40,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.886928,37.456078,189995.6676,539635.4058
11545017,2023,1154561000,1,영보경로당,서울특별시 금천구 시흥대로141길 61-1 ,서울특별시 금천구 독산동 144-60,230,40,4,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897327,37.475583,190918.1376,541799.1095
11545018,2023,1154561000,1,한신아파트경로당,서울특별시 금천구 독산동 한내로  62   (독산동),서울특별시 금천구 독산동 1093-4,92,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.888857,37.455417,190166.2713,539561.752
11545019,2023,1154561000,1,주공14단지아파트경로당,서울특별시 금천구 독산동 한내로  69-54  (독산동),서울특별시 금천구 독산동 1088 주공아파트,109,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.886289,37.460066,189939.6914,540078.0095
11545020,2023,1154561000,1,금천현대아파트경로당,서울특별시 금천구 벚꽃로 73,서울특별시 금천구 독산동 711-2,150,40,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.889632,37.462619,190235.7607,540361.0948
11545021,2023,1154561000,1,계룡아파트경로당,서울특별시 금천구 독산동 범안로15길  7   (독산동),서울특별시 금천구 독산동 332-14 계룡아파트,59,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.892807,37.467113,190517.2544,540859.4768
11545022,2023,1154561000,1,진도3차아파트경로당,서울특별시 금천구 독산동 범안로17길  41   (독산동),서울특별시 금천구 독산동 1136 진도3차아파트,36,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.893457,37.468689,190574.9364,541034.3706
11545023,2023,1154561000,1,독산현대아파트경로당,서울특별시 금천구 범안로17길 12,서울특별시 금천구 독산동 293-10,25,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.895548,37.467424,190759.7732,540893.7655
11545024,2023,1154561000,1,중앙하이츠아파트경로당,서울특별시 금천구 범안로 1136,서울특별시 금천구 독산동 1140,126,40,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.888717,37.464564,190155.1014,540577.0141
11545025,2023,1154563000,1,세일경로당,서울특별시 금천구 시흥대로147길 30-15 ,서울특별시 금천구 독산동 147-56,110,50,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.896187,37.474779,190817.2014,541709.9979
11545026,2023,1154563000,1,철쭉경로당,서울특별시 금천구 금하로1마길 15-8 ,서울특별시 금천구 독산동 1112,143,20,5,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.889601,37.452882,190231.7871,539280.4022
11545027,2023,1154563000,1,참새경로당,서울특별시 금천구 한내로 55,서울특별시 금천구 독산동 1088-2,149,20,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.887193,37.456954,190019.2304,539732.5462
11545029,2023,1154561000,1,금천롯데캐슬골드파크1차경로당,서울특별시 금천구 벚꽃로 40,서울특별시 금천구 독산동 1147,198,40,0,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.893935,37.459908,190616.1594,540059.7512
1154500105,2023,1154562000,1,독산2동 어르신쉼터,서울특별시 금천구 독산로67길 32,서울특별시 금천구 독산동 1036-37,42,15,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230703,20230930,126.900818,37.464614,191225.6318,540581.4008
11545030,2023,1154562000,1,정훈경로당,서울특별시 금천구 독산로64길 79,서울특별시 금천구 독산동 378-21,106,20,1,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906432,37.466802,191722.5455,540823.6976
11545031,2023,1154562000,5,독산2동주민센터,서울특별시 금천구 독산로 179,서울특별시 금천구 독산동 1043-51,211,30,6,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.90349,37.463149,191461.8671,540418.4824
11545032,2023,1154562000,7,신일교회(1층 로비 및 카페),서울특별시 금천구 시흥대로90길 25,서울특별시 금천구 독산동 1060-18,110,30,0,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.899312,37.461967,191092.1038,540287.7278
11545033,2023,1154563000,1,만수경로당,서울특별시 금천구 시흥대로90길 60-3 ,서울특별시 금천구 독산동 1063-14,111,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.900969,37.462821,191238.7988,540382.3992
11545034,2023,1154563000,1,목화경로당,서울특별시 금천구 독산동 문성로7가길  14   (독산동),서울특별시 금천구 독산동 883-4,153,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906904,37.477517,191765.4941,542012.9104
11545035,2023,1154563000,1,동산경로당,서울특별시 금천구 독산로54길 247,서울특별시 금천구 독산동 993-29,111,20,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.905989,37.472925,191683.9986,541503.2849
11545036,2023,1154563000,1,구룡경로당,서울특별시 금천구 독산동 남부순환로122길  5   (독산동),서울특별시 금천구 독산동 952-25,100,20,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.902201,37.479172,191349.6862,542196.9484
11545037,2023,1154563000,1,문성경로당,서울특별시 금천구 독산동 독산로93길  18   (독산동),서울특별시 금천구 독산동 980-44 문성노인정,117,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.902274,37.474045,191355.5261,541627.9465
11545038,2023,1154563000,1,독산신도아파트경로당,서울특별시 금천구 독산동 시흥대로152길  25   (독산동),서울특별시 금천구 독산동 955 신도브래뉴아파트,93,20,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.900381,37.477031,191188.4381,541959.5058
11545039,2023,1154563000,5,독산3동주민센터,서울특별시 금천구 독산로 317,서울특별시 금천구 독산동 973-17,193,100,5,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.903174,37.47516,191435.308,541751.6254
11545040,2023,1154563000,1,한양수자인아파트경로당,서울특별시 금천구 시흥대로150길 6,서울특별시 금천구 독산동 1144,62,16,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.899429,37.475639,191104.0752,541805.1241
1154500097,2023,1154564000,99,금천구립독산도서관(1층 로비),서울특별시 금천구 독산로54길 114,서울특별시 금천구 독산동 375-2,33,10,0,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.908016,37.467428,191862.7678,540893.0038
11545041,2023,1154564000,2,금천호암노인종합복지관,서울특별시 금천구 독산로72길 86-5 ,서울특별시 금천구 독산동 917,779,30,3,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906447,37.469538,191724.1741,541127.3886
11545042,2023,1154563000,1,정심경로당,서울특별시 금천구 독산로75길 12-7 ,서울특별시 금천구 독산동 196-8,117,20,1,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.9016,37.469361,191295.3988,541108.1032
11545043,2023,1154564000,5,독산4동주민센터,서울특별시 금천구 독산동 독산로  232   (독산동),서울특별시 금천구 독산동 1022 독산4동주민센터,33,30,0,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.902195,37.467553,191347.834,540907.4181
11545044,2023,1154564000,1,감로천경로당,서울특별시 금천구 독산로72길 86-5 ,서울특별시 금천구 독산동 917,150,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.9064,37.4695,191720.0122,541123.1419
11545045,2023,1154564000,1,동아아파트경로당,서울특별시 금천구 독산동 독산로78다길  52   (독산동),서울특별시 금천구 독산동 183-1 독산동동아아파트,65,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906123,37.469791,191695.5228,541155.4412
11545046,2023,1154564000,1,대덕트윈빌아파트경로당,서울특별시 금천구 시흥대로112길 6,서울특별시 금천구 독산동 1028,64,20,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.899119,37.467556,191075.6934,540908.0492
1154500098,2023,1154510300,99,금천어울림복지센터(1층 로비),서울특별시 금천구 시흥대로73길 30,서울특별시 금천구 시흥동 113-142,60,24,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897564,37.457017,190936.8249,539738.479
11545047,2023,1154567000,1,효정경로당,서울특별시 금천구 시흥동 시흥대로  266   (시흥동),서울특별시 금천구 시흥동 870-10,152,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.899839,37.457668,191138.1761,539810.4925
11545048,2023,1154567000,1,럭키아파트경로당,서울특별시 금천구 시흥동 시흥대로47길  43   (시흥동),서울특별시 금천구 시흥동 1002-1 럭키아파트,152,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.898437,37.44752,191012.9815,538684.3485
11545049,2023,1154567000,1,무지개아파트경로당,서울특별시 금천구 시흥동 시흥대로73길  11   (시흥동),서울특별시 금천구 시흥동 109-1 무지개아파트,152,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.898436,37.45602,191013.9277,539627.7865
1156000204,2023,1156051500,99,영등포본동 작은도서관,서울특별시 영등포구 신길로61길 17,서울특별시 영등포구 영등포동 592-70,65,30,0,1,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.909313,37.514692,191982.5677,546138.622
11545050,2023,1154567000,1,성지아파트경로당,서울특별시 금천구 시흥동 시흥대로51길  55   (시흥동),서울특별시 금천구 시흥동 173-8 성지아파트,152,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897632,37.450808,190942.1192,539049.4034
11545051,2023,1154567000,1,목련아파트경로당,서울특별시 금천구 시흥동 금하로3길  26   (시흥동),서울특별시 금천구 시흥동 1009 시흥목련아파트,152,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897226,37.454341,190906.6226,539441.5679
11545052,2023,1154567000,1,시흥베르빌아파트경로당,서울특별시 금천구 시흥대로77길 23,서울특별시 금천구 시흥동 1015,152,30,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897524,37.457178,190933.2964,539756.3295
11545053,2023,1154567000,1,대명경로당,서울특별시 금천구 독산로11길 4,서울특별시 금천구 시흥동 895-5,96,30,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.905571,37.452179,191644.7506,539200.8208
11545054,2023,1154567000,5,시흥1동주민센터,서울특별시 금천구 시흥동 시흥대로58길  36   (시흥동),서울특별시 금천구 시흥동 886-6 시흥1동주민센터,308,300,1,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.903237,37.45357,191438.3926,539355.4343
11545055,2023,1154567000,1,힐스테이트경로당,서울특별시 금천구 시흥대로 165,서울특별시 금천구 시흥동 1026,224,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.900574,37.447623,191202.0645,538695.6672
11545056,2023,1154567000,7,산돌중앙교회,서울특별시 금천구 시흥대로75길 20,서울특별시 금천구 시흥동 108-31,100,20,0,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.898092,37.457635,190983.65,539807.0511
11545057,2023,1154567000,99,금천구청(1층 로비 피아노홀),서울특별시 금천구 시흥대로73길 70,서울특별시 금천구 시흥동 1020,154,40,0,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.895422,37.457039,190747.3472,539741.1622
11545058,2023,1154570000,1,새재미경로당,서울특별시 금천구 독산로39길 16,서울특별시 금천구 시흥동 855,188,50,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.904261,37.458845,191529.6001,539940.8053
11545059,2023,1154567000,2,금천노인종합복지관,서울특별시 금천구 시흥대로51길 93-32 ,서울특별시 금천구 시흥동 558-1,90,40,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.897781,37.450152,190955.2242,538976.5711
1154500099,2023,1154568000,99,서울시립금천청소년센터(1층 로비),서울특별시 금천구 금하로30길 54,서울특별시 금천구 시흥동 산 84-7,87,26,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.915354,37.44844,192509.9956,538785.0099
11545060,2023,1154568000,2,청담종합사회복지관,서울특별시 금천구 시흥동 금하로29길  36   (시흥동),서울특별시 금천구 시흥동 241-7,243,40,1,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.913644,37.451679,192358.9959,539144.6313
11545061,2023,1154568000,1,벽산1단지아파트경로당,서울특별시 금천구 시흥동 금하로  793   (시흥동),서울특별시 금천구 시흥동 1010 벽산아파트,168,30,3,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.918774,37.451698,192812.9391,539146.3808
11545062,2023,1154568000,1,산복경로당,서울특별시 금천구 시흥동 금하로  793   (시흥동),서울특별시 금천구 시흥동 1010 벽산아파트,220,20,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.919594,37.453597,192885.6657,539357.0591
11545063,2023,1154568000,1,벽산3단지아파트경로당,서울특별시 금천구 탑골로 84,서울특별시 금천구 시흥동 1006,83,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.917146,37.452777,192668.9597,539266.2714
11545064,2023,1154568000,1,벽산5단지아파트경로당,서울특별시 금천구 금하로 816,서울특별시 금천구 시흥동 1013,167,30,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.917096,37.447896,192664.0944,538724.5519
11545065,2023,1154568000,1,벽산타운경로당,서울특별시 금천구 금하로 816,서울특별시 금천구 시흥동 1013,70,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.921567,37.449576,193059.8744,538910.5811
11545066,2023,1154568000,1,벽산6단지아파트경로당,서울특별시 금천구 금하로 796,서울특별시 금천구 시흥동 1013-4,139,20,4,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.918007,37.449584,192744.8778,538911.8259
11545067,2023,1154568000,1,관악우방아파트경로당,서울특별시 금천구 시흥동 금하로  750   (시흥동),서울특별시 금천구 시흥동 1011,113,20,5,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.913961,37.449477,192386.8128,538900.192
11545068,2023,1154568000,1,탑스빌아파트경로당,서울특별시 금천구 시흥동 금하로30길  34   (시흥동),서울특별시 금천구 시흥동 268-46 탑스빌아파트,32,30,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.915321,37.448915,192507.1407,538837.742
11545069,2023,1154568000,5,시흥2동주민센터,서울특별시 금천구 시흥동 금하로  764   (시흥동),서울특별시 금천구 시흥동 1010-1 시흥제2동주민센터,48,50,10,6,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.914663,37.449634,192448.9716,538917.5603
11545070,2023,1154570000,1,산장경로당,서울특별시 금천구 탑골로2길 59-9 ,서울특별시 금천구 시흥동 243-31,199,30,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.913896,37.450816,192381.1971,539048.7966
1154500103,2023,1154569000,99,동네방네 마을이음센터(1층 다목적실),서울특별시 금천구 시흥대로10길 5,서울특별시 금천구 시흥동 961-5,50,15,1,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.904577,37.438696,191555.3021,537704.5066
1154500100,2023,1154569000,99,금천문화회관(1층 로비),서울특별시 금천구 시흥대로38길 61,서울특별시 금천구 시흥동 937-2,33,10,0,2,Y,N,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.904234,37.446542,191525.8146,538575.3336
11545071,2023,1154569000,1,현대빌라경로당,서울특별시 금천구 시흥동 시흥대로  53   (시흥동),서울특별시 금천구 시흥동 982 현대빌라,26,20,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.902743,37.440076,191393.1642,537857.7665
11545072,2023,1154569000,5,시흥3동주민센터,서울특별시 금천구 시흥동 시흥대로18길  40   (시흥동),서울특별시 금천구 시흥동 956-3 시흥3동주민센터,1344,120,0,4,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.905818,37.440256,191665.3096,537877.4565
11545073,2023,1154569000,1,중앙하이츠경로당,서울특별시 금천구 시흥대로36길 45,서울특별시 금천구 시흥동 1005,126,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906645,37.444447,191738.93,538342.5815
11545074,2023,1154570000,1,금산경로당,서울특별시 금천구 시흥대로24길 50,서울특별시 금천구 시흥동 948-14,148,50,7,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.907167,37.441274,191784.8019,537990.3995
11545075,2023,1154570000,1,박산경로당,서울특별시 금천구 시흥대로2길 60,서울특별시 금천구 시흥동 973,158,30,5,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906529,37.435042,191727.6033,537298.8023
1154500106,2023,1154570000,1,시흥4동 어르신쉼터,서울특별시 금천구 독산로50마길 39-8 ,서울특별시 금천구 시흥동 3-33,79,25,1,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230703,20230930,126.913054,37.461112,192307.7752,540191.6348
11545076,2023,1154570000,1,삼익아파트경로당,서울특별시 금천구 시흥동 독산로50길  89   (시흥동),서울특별시 금천구 시흥동 5-13 삼익아파트,95,30,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.909822,37.463195,192022.0396,540423.1104
11545077,2023,1154570000,1,장수경로당,서울특별시 금천구 시흥동 독산로50길  57-1  (시흥동),서울특별시 금천구 시흥동 8-9 장수경로당,333,40,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.90754,37.462841,191820.1151,540384.017
11545078,2023,1154570000,1,시흥경남아파트 경로당,서울특별시 금천구 시흥동 독산로  78-1  (시흥동),서울특별시 금천구 시흥동 820-12 경남아파트 상가동,45,35,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906743,37.454468,191748.6585,539454.7205
11545079,2023,1154570000,1,금강아파트경로당,서울특별시 금천구 시흥동 독산로50길  57-2  (시흥동),서울특별시 금천구 시흥동 1008 금강아파트,48,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.908239,37.463264,191881.9831,540430.8483
11545080,2023,1154570000,1,신흥경로당,서울특별시 금천구 금하로23길 155,서울특별시 금천구 시흥동 산 126-13,148,40,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.907353,37.457032,191802.9196,539739.3026
11545081,2023,1154570000,5,시흥4동주민센터,서울특별시 금천구 시흥동 독산로36길  14   (시흥동),서울특별시 금천구 시흥동 812-38 시흥4동주민센터,30,50,2,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906129,37.458957,191694.8642,539953.0362
11545082,2023,1154570000,99,새재미마을활력소,서울특별시 금천구 독산로50길 105,서울특별시 금천구 시흥동 3-83,150,40,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.910176,37.462325,192053.2389,540326.4669
1154500102,2023,1154571000,99,금천구마을공동체지원센터(1층 경청마루),서울특별시 금천구 은행나무로 45,서울특별시 금천구 시흥동 909-34,119,29,0,5,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.907467,37.451033,191812.3431,539073.4975
1154500101,2023,1154571000,99,금천마을활력소 어울샘(3층 어울샘 홀),서울특별시 금천구 탑골로 22,서울특별시 금천구 시흥동 247-19,150,30,0,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.911631,37.45182,192180.9486,539160.4677
11545083,2023,1154570000,1,읍내경로당,서울특별시 금천구 은행나무로10길 12-1 ,서울특별시 금천구 시흥동 921-29,95,30,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906318,37.450424,191710.6263,539005.9408
11545084,2023,1154570000,1,탑동경로당,서울특별시 금천구 금하로23가길 14-1 ,서울특별시 금천구 시흥동 828-48,119,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.909404,37.451546,191983.8074,539130.2003
11545085,2023,1154571000,1,건영아파트경로당,서울특별시 금천구 시흥동 독산로10길  96   (시흥동),서울특별시 금천구 시흥동 384-12 건영아파트,76,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.910842,37.449427,192110.8406,538894.9769
11545086,2023,1154571000,1,신도브래뉴아파트경로당,서울특별시 금천구 시흥동 금하로24나길  48   (시흥동),서울특별시 금천구 시흥동 1017 관악산 신도브래뉴,38,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.910525,37.448377,192082.6713,538778.4237
11545087,2023,1154571000,1,백운한비치아파트 1 경로당,서울특별시 금천구 시흥동 탑골로2길  19   (시흥동),서울특별시 금천구 시흥동 1012 백운한비치아파트,25,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.911733,37.451682,192189.9417,539145.1098
11545088,2023,1154571000,1,백운한비치아파트2경로당,서울특별시 금천구 시흥동 금하로23길  52   (시흥동),서울특별시 금천구 시흥동 1018 백운한비치Ⅱ,21,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.90946,37.453508,191989.0071,539348.028
11545089,2023,1154571000,5,시흥5동주민센터,서울특별시 금천구 금하로24길 6,서울특별시 금천구 시흥동 910-5,711,30,12,4,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.9084,37.4508,191894.917,539047.5237
1156000235,2023,1156051500,1,영등포푸르지오아파트 2단지 경로당,서울특별시 영등포구 도신로29길 28,서울특별시 영등포구 영등포동 647-1,295,50,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.904428,37.512226,191550.3805,545865.3214
1156000205,2023,1156051500,99,청소년문화의집 작은도서관,서울특별시 영등포구 영등포로64길 15,서울특별시 영등포구 신길동 107-2,50,8,0,1,N,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.916878,37.513726,192651.2275,546030.8238
1156000017,2023,1156051500,5,영등포본동 주민센터,서울특별시 영등포구 신길로61길 17,서울특별시 영등포구 영등포동 592-70,40,13,5,5,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.90932,37.514638,191983.1454,546132.617
1156000019,2023,1156051500,1,구립신광경로당,서울특별시 영등포구 신길로60길 31-2 ,서울특별시 영등포구 신길동 186-128,195,50,1,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.91376,37.513471,192375.5591,546002.7257
1156000020,2023,1156051500,1,구립영등포본동경로당,서울특별시 영등포구 영신로9나길 7,서울특별시 영등포구 영등포동 620-50,290,50,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.906613,37.51289,191743.5964,545938.8009
1156000021,2023,1156051500,1,구립방학경로당,서울특별시 영등포구 영등포로62라길 2-12 ,서울특별시 영등포구 신길동 36-4,257,25,4,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.915366,37.516604,192517.8577,546350.3202
