고유번호,구명,법정동명,산지여부,주지번,부지번,새주소명,생성일,위도,경도
3752,영등포구,신길동,1,890, , ,,37.5051836,126.9208494
3753,영등포구,신길동,1,290,5, ,,37.5087137,126.9066199
3754,양천구,신월동,1,962,10, ,,37.5218752,126.83474
3756,양천구,신월동,1,167,5, ,,37.5336317,126.8291153
3757,영등포구,여의동,1,5,7, ,,37.5169051,126.930261
3758,마포구,서교동,1,394,42, ,,37.5502669,126.9155593
3759,마포구,공덕동,1,29,7, ,,37.5500232,126.9597827
3762,마포구,성산동,1,533,1, ,,37.5651205,126.8983275
3764,마포구,공덕동,1,711, , ,,37.5570402,126.9602302
3765,마포구,공덕동,1,105,1, ,,37.5496532,126.9557581
3501,은평구, ,1,154,2, ,,37.5814733,126.8970969
3502,은평구,신사동,1,154,2, ,,37.5985724,126.9104404
3503,은평구,신사동,1,22,47, ,,37.5985063,126.9140299
3504,은평구,신사동,1,7,4, ,,37.6017148,126.9104944
3505,광진구,자양동,1, , , ,,37.530247,127.0691324
3506,광진구,광장동,1,240,8, ,,37.5455724,127.1040295
3508,광진구,구의동,1,251,34, ,,37.5399698,127.0834985
3509,광진구,구의동,1,252,16, ,,37.5382982,127.0837044
3510,광진구,구의동,1,234,1, ,,37.5446631,127.0866173
3511,광진구,구의동,1,246,3, ,,37.5376195,127.0863893
3761,마포구,도화동,1,17,1, ,,37.5432387,126.9497811
3512,광진구,구의동,1,54,20, ,,37.5504524,127.0910136
3515,광진구,구의동,1,57,55, ,,37.5506384,127.0914731
3516,광진구,구의동,1,219,25, ,,37.5387937,127.0911461
3517,광진구,모진동,1,2,25, ,,37.5451997,127.0798289
3518,광진구,자양동,1,224,23, ,,37.5382848,127.0773771
3519,광진구,자양동,1,610,2, ,,37.5340863,127.0761989
3520,광진구,자양동,1,779,12, ,,37.5381043,127.0830735
3522,광진구,자양동,1,662,13, ,,37.5315787,127.0839434
3523,광진구,자양동,1,666,4, ,,37.5288436,127.0828893
3524,광진구,자양동,1,680,20, ,,37.5363933,127.0852537
3525,광진구,자양동,1,216,11, ,,37.5364889,127.0844991
3526,광진구,자양동,1,227,136, ,,37.5368189,127.0764697
3527,광진구,자양동,1,7,1, ,,37.5400524,127.0696025
3530,광진구,자양동,1,74,14, ,,37.5323785,127.0667807
3531,광진구,자양동,1,236,156, ,,37.5367501,127.0617222
3532,광진구,중곡동,1,230,11, ,,37.5641767,127.0805289
3533,광진구,중곡동,1,229,15, ,,37.5636677,127.0811257
3534,광진구,중곡동,1,117,11, ,,37.5547764,127.0882078
3535,광진구,중곡동,1,161,24, ,,37.559095,127.0808638
3537,광진구,중곡동,1,16, , ,,37.5682534,127.0859093
3538,광진구,중곡동,1,169,21, ,,37.5684355,127.0828192
3539,광진구,중곡동,1,691,6, ,,37.5684486,127.0825362
3540,광진구,중곡동,1,78,26, ,,37.5584903,127.0889857
3541,광진구,중곡동,1,92,6, ,,37.5556173,127.0886645
3542,광진구,화양동,1,49,12, ,,37.5416323,127.0664006
3546,동대문구,답십리동,1,493,5, ,,37.5657656,127.0547687
3547,동대문구,답십리동,1,530,6, ,,37.5691223,127.0511073
3548,광진구,중곡동,1,229,5, ,,37.5639464,127.0812835
3904,영등포구,당산동3가,1,388,1, ,,37.5271933,126.895658
3906,영등포구,대림동,1,692, , ,,37.4980756,126.8989146
3908,영등포구,대림동,1,710,10, ,,37.4948206,126.8994677
3909,영등포구,대림동,1,719,1, ,,37.4958415,126.8992028
3910,영등포구,대림동,1,719,2, ,,37.4955589,126.8992821
3911,용산구,이태원동,1,126,13, ,,37.5343681,126.9958342
3913,영등포구,신길동,1,3741,11, ,,37.4993725,126.9098612
3914,동작구,대방동,1,403,11, ,,37.4996589,126.9243145
3915,은평구,갈현동,1,489,5, ,,37.6136792,126.9125699
3916,은평구,불광동,1,123,1, ,,37.6226688,126.927577
3917,은평구,응암동,1,576,37, ,,37.5909904,126.9176932
3918,은평구,대조동,1,84,1, ,,37.6133107,126.9263561
3920,은평구,불광동,1,613,2, ,,37.6095872,126.9323841
3921,은평구,불광동,2,42,14, ,,37.6102939,126.9346147
3923,은평구,녹번동,1,115,2, ,,37.6089964,126.9325275
3924,영등포구,신길동,1,232,20, ,,37.5071203,126.9116276
3925,영등포구,신길동,1,422, , ,,37.501637,126.9052651
3927,은평구,녹번동,1,28,62, ,,37.605555,126.9336709
3928,은평구,수색동,1,8,15, ,,37.5850604,126.8993211
3929,동작구,대방동,1,399,1, ,,37.5000897,126.9212011
3930,은평구,녹번동,2,28,6, ,,37.6026987,126.9318053
3931,은평구,진관동,1,156,6, ,,37.6319723,126.9303611
3932,은평구,역촌동,1,67,9, ,,37.6033707,126.9114259
3933,은평구,갈현동,1,415,2, ,,37.6248731,126.9186559
3935,동작구,노량진동,1,151,11, ,,37.51408,126.9448601
3938,동작구,대방동,1,335,16, ,,37.4999288,126.9299207
3939,동작구,대방동,1,37,2, ,,37.5117471,126.9317553
3940,동작구,대방동,1,385,4, ,,37.504689,126.9227708
3942,동작구,사당동,1,266,3, ,,37.5092926,126.9323782
3943,동작구,노량잔동,1,325,0, ,,37.4839034,126.981562
3945,송파구,가락동,1,38,5, ,,37.4984883,127.1233722
4084,영등포구,여의도동,1,24,4, ,,37.5241198,126.9273411
4086,영등포구,여의도동,1,25, , ,,37.5240363,126.9260584
4087,영등포구,여의도동,1,25,11, ,,37.5234722,126.9254562
4068,영등포구,여의도동,1,18, , ,,37.5255653,126.9164203
3549,광진구,중곡동,1,79,13, ,,37.5579347,127.0885697
3550,동대문구,장안동,1,415,7, ,,37.5620719,127.0627885
3551,강북구,번동,1,464,1, ,,37.6413945,127.0297078
3553,강북구,미아동,1,701,3, ,,37.6202025,127.0187468
3554,강북구,미아동,1,121,21, ,,37.6256481,127.0269202
3555,마포구,동교동,1,165,8, ,,37.556023,126.9234474
3556,마포구,공덕동,1,462, , ,,37.5474631,126.9531646
3557,마포구,동교동,1,155,27, ,,37.5583009,126.9251477
3558,마포구,서교동,1,353,1, ,,37.5552433,126.9211099
3561,마포구,대흥동,1,276,1, ,,37.5479784,126.9411241
3562,마포구,도화동,1,37, , ,,37.5399345,126.947078
3563,마포구,신수동,1,99,2, ,,37.5502989,126.9332716
3564,마포구,도화동,1,553, , ,,37.5429345,126.9494167
3565,마포구,서교동,1,394,25, ,,37.5495342,126.9148474
3567,마포구,서교동,1,394,45, ,,37.5501367,126.9154364
3568,마포구,아현동,1,733, , ,,37.5524332,126.9568367
3569,마포구,성산동,1,56,3, ,,37.5647939,126.9118698
3570,마포구,서교동,1,353,7, ,,37.5543071,126.9197711
3571,마포구,아현동,1,437,3, ,,37.5512669,126.9561908
3572,금천구,독산2동,1,1043,0, ,,37.4645123,126.9026856
3573,금천구,독산2동,1,1054,0, ,,37.4646239,126.8980816
3576,금천구,독산3동,1,159,23, ,,37.471642,126.8986059
3577,금천구,독산3동,1,899,5, ,,37.4800109,126.9061597
3578,금천구,독산동,1,950,1, ,,37.4796718,126.9043144
3579,금천구,독산3동,1,954,0, ,,37.4777216,126.8993263
3580,금천구,시흥3동,1,984,0, ,,37.4428534,126.9014109
3582,금천구,시흥5,1,831,6, ,,37.4517356,126.9082511
3583,영등로구,영등포동8가,1,87,4, ,,37.5316836,126.9063041
3584,영등포구,영등포동6가,1,74,1, ,,37.5207286,126.9030761
3585,영등포구,당산동1가,1,53,1, ,,37.5214479,126.8982313
3586,영등포구,당산동4가,1,32,57, ,,37.5293507,126.8986214
3587,영등포구,당산동4가,1,32,53, ,,37.5295717,126.8988079
3901,영등포구,대림동,1,665,9, ,,37.5010777,126.8984134
3902,영등포구,대림동,1,667,11, ,,37.5019234,126.8992041
3903,영등포구,대림동,1,682,2, ,,37.5009938,126.8990718
3769,서초구,방배동,1,936,11, ,,37.4869881,126.993714
3770,성동구,행당동,1,7, , ,,37.563412,127.0370349
3771,성동구,행당동,1,142,1, ,,37.559333,127.0360536
3665,영등포구,당산동4가,1,95, , ,,37.5285398,126.9012358
3772,성동구,금호동,1,1265,1, ,,37.549573,127.0198275
3773,영등포구,대림동,1,607,1, ,,37.5068977,126.8948558
3774,영등포구,대림동,1,681, , ,,37.5012578,126.8992618
3776,마포구,성산동,1,448, , ,,37.5705756,126.9031706
3777,마포구,서교동,1,341,1, ,,37.5543304,126.9242439
3778,마포구,상암동,1,390,1, ,,37.5618695,126.8962488
3780,영등포구,대림동,1,740,5, ,,37.4980675,126.8982275
3781,영등포구,대림동,1,775,1, ,,37.4989773,126.8964391
3783,영등포구,대림동,1,777,1, ,,37.4968711,126.8946563
3784,영등포구,도림동,1,32,11, ,,37.5113215,126.9097625
3785,영등포구,대림동,1,779,7, ,,37.5000202,126.8969012
3766,서초구,반포동,1,107,43, ,,37.4986967,126.9955053
3786,영등포구,대림동,1,783,1, ,,37.5025047,126.8962531
3787,영등포구,대림동,1,783,2, ,,37.5022913,126.8964418
3789,마포구,상암동,1,390,1, ,,37.563136,126.8984057
3790,영등포구,대림동,1,993,74, ,,37.4876264,126.9048059
3791,영등포구,대림동,1,993,75, ,,37.4873643,126.9046112
3792,영등포구,도림동,1,176,1, ,,37.5100129,126.8983482
3794,영등포구,도림동,1,296,5, ,,37.5085063,126.8955161
3796,영등포구,문래동,1,39, , ,,37.5120094,126.8969517
3797,영등포구,문래동,1,96,4, ,,37.5110216,126.8925868
3798,영등포구,문래동,1,40,6, ,,37.5129853,126.8928676
3799,영등포구,문래동,1,32, , ,,37.5132746,126.9004381
3800,영등포구,문래동,1,54,3, ,,37.5141457,126.8962303
3801,영등포구,문래동,1,55,3, ,,37.5180768,126.8959955
3804,영등포구,문래동,1,84,2, ,,37.5205714,126.8899075
3805,영등포구,문래동,1,96,14, ,,37.5195836,126.8974342
3806,영등포구,문래동,1,13, , ,,37.5168678,126.8873929
3808,영등포구,문래동,1,23, , ,,37.5178467,126.8837312
3809,영등포구,문래동,1,23,5, ,,37.5174172,126.8838267
3811,영등포구,문래동,1,43, , ,,37.518943,126.8844467
3813,영등포구,문래동,1,55,1, ,,37.5181931,126.8833145
3814,영등포구,무래동,1,6,1, ,,37.5192952,126.8882994
3815,영등포구,신길동,1,10,40, ,,37.516,126.9219734
3816,영등포구,신길동,1,50,2, ,,37.515499,126.9177053
3817,영등포구,신길동,1,103,10, ,,37.5141955,126.9179158
3818,영등포구,신길동,1,252,6, ,,37.5050034,126.9103522
3820,영등포구,문래동,1,27, , ,,37.5166704,126.8833294
3821,영등포구,신길동,1,65,33, ,,37.5133708,126.9209677
3822,영등포구,신길동,1,254,1, ,,37.506068,126.9106404
3824,영등포구,신길동,1,296,57, ,,37.5081244,126.9051041
3803,영등포구,문래동,1,82,8, ,,37.519794,126.8909723
3825,영등표구,신길동,1,355,209, ,,37.504255,126.9025833
3827,영등포구,신길동,1,221,5, ,,37.510065,126.9109359
3828,영등포구,신길동,1,235, , ,,37.5059476,126.9114025
3829,마포구,상암동,1,1538, , ,,37.5680996,126.8920159
3830,영등포구,신갈동,1,253,251, ,,37.5007565,126.9087833
3831,영등포구,신길동,1,448,16, ,,37.4978823,126.9078711
3832,영등포구,신길동,1,4273,12, ,,37.497685,126.9184839
3834,영등포구,신길동,1,4362,0, ,,37.4978545,126.9170894
3835,영등포구,신길동,1,508, , ,,37.5001257,126.918798
3836,구로구,고척동,1,156,2, ,,37.5050483,126.8582137
3837,구로구,수궁동,1,100,43, ,,37.4947011,126.8155766
3838,은평구,온수동,1,147,13, ,,37.4923583,126.8444726
3841,금천구,시흥동,1,890,3, ,,37.4522628,126.9018869
3842,구로구,고척동,1,62,1, ,,37.5020797,126.8691049
3843,구로구,구로동,1,197,47, ,,37.4846171,126.8925054
3844,금천구,시흥동,1,890,4, ,,37.4520648,126.9020077
3845,금천구,시흥동,1,889,19, ,,37.4525235,126.9018335
3846,금천구,시흥동,1,890,13, ,,37.4514078,126.9023056
3848,양천구,목동,1, ,914, ,,37.5310942,126.8802074
3849,구로구,구로동,1,26,2, ,,37.5063294,126.8920844
3850,구로구,구로동,1,855, , ,,37.4803164,126.8936742
3851,금천구,시흥동,1,291,6, ,,37.4693556,126.896946
3852,금천구,가산동,1,60,49, ,,37.4750483,126.8866122
3855,영등포구,당산동,1,121,162, ,,37.5260449,126.9083449
3677,영등포구,당산동6가,1,216,9, ,,37.5328848,126.9044882
3678,영등포구,당산동6가,1,297, , ,,37.5347031,126.9030418
3679,영등포구,대림동,1,720,1, ,,37.4967759,126.898822
3681,관악구,신림5동,1,1422,5, ,,37.4848584,126.9302139
3683,강남구,삼성동,1,19,4, ,,37.5174582,127.0496787
3684,강남구,삼성동,1,79,0, ,,37.5205347,127.0593744
3685,강남구,세곡동,1,96,2, ,,37.4653968,127.1092832
3686,강남구,수서동,1,747,0, ,,37.4850308,127.0913557
3687,강남구,신사동,1,660,7, ,,37.5282826,127.0378378
3688,영등포구,대림동,1,664,18, ,,37.5012923,126.8974129
3690,강남구,신사동,1,661,1, ,,37.5280085,127.0388729
3691,강남구,신사동,1,665,1, ,,37.5256631,127.0393222
3692,강남구,압구정동,1,369,1, ,,37.5329867,127.028022
3693,강남구,압구정동,1,415,0, ,,37.5248395,127.0197189
3695,송파구,방이동,1,160,0, ,,37.5125014,127.119873
3697,종로구,종로4가,1,159,1, ,,37.5704932,126.9994456
3698,종로구,종로4가,1,158,3, ,,37.5703635,126.9993745
3699,관악구,봉천6동,1,1673,21, ,,37.4800635,126.9568079
3700,중구,필동,1,1,2, ,,37.5617666,126.9996164
3701,중구,묵정동,1,1,19, ,,37.5615355,126.9990465
3702,중구,무교동,1,32,2, ,,37.5672894,126.9789866
3704,중구,회현동1가,1,181,1, ,,37.5584579,126.9789992
3705,중구,소공동,1,112,4, ,,37.5637435,126.9788974
3706,중구,충무로2가,1,63,2, ,,37.5616367,126.9859825
3707,중구,회현동1가,1,65, , ,,37.5587401,126.9809347
3708,중구,충무로1가,1,54, , ,,37.5605122,126.9809812
3711,중구,만리동,1,171, , ,,37.5533758,126.9639907
3712,중구,예관동,1,70,27, ,,37.5640291,126.9986381
3713,중구,회현동,1,34,1, ,,37.5592114,126.9808752
3714,중구,을지로6가,1,18,131, ,,37.5665826,127.0063945
3715,중구,오장동,1,139,1, ,,37.5654091,127.0020639
3717,중구,충무로1가,1,25,5, ,,37.5609858,126.9826212
3718,중구,충무로2가,1,62,7, ,,37.5615445,126.9874794
3719,중구,태평로2가,1,360,1, ,,37.5647701,126.976649
3720,중구,예장동,1,3,8, ,,37.559739,126.9894982
3721,중구,신당동,1,250,9, ,,37.5653325,127.013792
3724,중구,장충동1가,1,31,5, ,,37.5619073,127.0066399
3725,중구,신당동,1,171,1, ,,37.5648852,127.0247217
4001,은평구,응암동,1,96,41, ,,37.6005212,126.9260219
4002,은평구,응암동,1,124,17, ,,37.5941779,126.9178245
3986,은평구,역촌동,1,9,37, ,,37.6068189,126.9152172
4000,은평구,응암동,1,93, , ,,37.6012346,126.927354
4003,은평구,응암동,1,402,5, ,,37.5932015,126.9206765
4004,강서구,방화동,1,410,0, ,,37.5780305,126.8129493
4006,강서구,가양동,1,531,0, ,,37.5601848,126.8261465
4007,강서구,가양동,1,968,0, ,,37.5586604,126.8375524
4008,강서구,화곡동,1,1075,0, ,,37.5413046,126.8407634
4009,강서구,화곡동,1,343,0, ,,37.5318473,126.8466587
4010,양천구,목동,1,925,0, ,,37.5262082,126.864705
4013,영등포구,당산동,1,385,0, ,,37.5242487,126.8951987
4014,양천구,신정동,1,949,0, ,,37.5249789,126.8558237
4015,영등포구,영등포동,1,45,0, ,,37.522781,126.9047709
4016,영등포구,신길동,1,42,2, ,,37.5175923,126.9154763
4017,강남구,도곡동,1,464,1, ,,37.4870356,127.0469502
4019,영등포구,여의도동,1,85,1, ,,37.5271391,126.932977
4020,마포구,공덕동,1,423,0, ,,37.5448288,126.9515853
4021,마포구,아현동,1,612,0, ,,37.5534233,126.9566521
4022,마포구,신촌로,1,60,0, ,,37.5573946,126.9558503
4023,송파구,신천동,1,7,25, ,,37.5150928,127.099738
4024,송파구,잠실동,1,11,7, ,,37.5157715,127.1055031
4026,송파구,잠실동,1,7,19, ,,37.5145722,127.1025196
4028,송파구,가락동,1,155,5, ,,37.4982686,127.1260669
4029,송파구,가락동,1,57,10, ,,37.4967408,127.1222976
4032,송파구,방이동,1,65,2, ,,37.5134568,127.1078495
4034,송파두성빌딩,개방,1,175,14, ,,37.5114759,127.0808183
4035,송파구,송파동,1,141,2, ,,37.5086465,127.1145588
4036,송파구,오금동,1,23, , ,,37.5079437,127.1299814
4037,송파구,오금동,1,24, , ,,37.5072154,127.1299496
4039,송파구,삼전동,1,130,5, ,,37.5095059,127.1201794
4040,송파구,개방,1,175, , ,,37.5105103,127.079058
4041,송파구,잠실동,1,198,8, ,,37.5091137,127.0802357
4042,송파구,신천동,1,7,17, ,,37.515227,127.0994027
4044,동작구,사당동,1,1112,0, ,,37.4765762,126.9809255
4045,관악구,봉천동,1,1639,39, ,,37.4770855,126.9633718
4046,관악구,봉천동,1,930,35, ,,37.482578,126.9414512
4047,관악구,신림동,1,1467,10, ,,37.484217,126.929776
4049,구로구,구로동,1,810,3, ,,37.4852049,126.9018142
4050,구로구,신도림동,1,460,26, ,,37.5094749,126.8908198
4052,영등포구,여의도동,1,16,1, ,,37.5287582,126.923448
4053,영등포구,여의도동,1,16,2, ,,37.5283166,126.9226204
4054,영등포구,여의도동,1,14,8, ,,37.529634,126.9204362
4055,영등포구,여의도동,1,15,28, ,,37.5291498,126.9190092
4031,송파구,오금동,1,81,5, ,,37.5069088,127.1328287
4043,송파구,반이동,1,186, , ,,37.5116469,127.126585
4056,영등포구,여의도동,1,17,1, ,,37.5282117,126.9164764
4057,영등포구,여의도동,1,17,3, ,,37.5278118,126.9169533
4059,영등포구,여의도동,1,17, , ,,37.5259632,126.918682
4060,영등포구,여의도동,1,17,16, ,,37.5273916,126.9167314
4061,관악구,봉천동,1,979,1, ,,37.4811897,126.9526319
4062,영등포구,여의도동,1,17,26, ,,37.5275646,126.9165556
4064,영등포구,여의도동,1,17,6, ,,37.5271627,126.9168349
4066,영등포구,여의도동,1,17,8, ,,37.5267303,126.9172537
4067,영등포구,여의도동,1,17,8, ,,37.5265816,126.9182615
4069,영등포구,여의도동,1,18,3, ,,37.5266598,126.9165067
4070,영등포구,여의도동,1,21, , ,,37.5274801,126.9302647
4071,영등포구,여의도동,1,21,3, ,,37.526205,126.9311024
4072,영등포구,여의도동,1,21,4, ,,37.5260169,126.9307809
4074,영등포구,여의도동,1,23,2, ,,37.5248331,126.9240935
4075,영등포구,여의도동,1,23,3, ,,37.5245308,126.9236671
4077,영등포구,여의도동,1,23,5, ,,37.5239911,126.9228761
4078,영등포구,여의도동,1,23,6, ,,37.5233406,126.9234735
4079,영등포구,여의도동,1,23,7, ,,37.5235802,126.9238462
4082,영등포구,여의도동,1,24, , ,,37.5246834,126.9269131
4083,영등포구,여의도동,1,24,1, ,,37.5248878,126.9273403
3856,영등포구,당산동,1,121,17, ,,37.5283986,126.9076805
3858,영등포구,당산동,1,121,59, ,,37.5301515,126.9070882
3859,영등포구,당산동,1,121,81, ,,37.5288398,126.9081213
3860,영등포구,당산동,1,121,99, ,,37.528016,126.9086925
3861,영등포구,당산동1가,1,7,1, ,,37.5205483,126.899278
3862,영등포구,당산동1가동,1,16,1, ,,37.5206814,126.8963371
4266,노원구,중계동,1,512,0, ,,37.6450471,127.0641369
4273,강동구,성내동,1,595,0, ,,37.5327624,127.1216548
4274,강동구,성내동,1,448,8, ,,37.5242709,127.1286612
4276,강동구,성내동,1,442,0, ,,37.5238129,127.1319778
4277,강동구,성내동,1,440,23, ,,37.5236109,127.1342064
4279,강동구,명일동,1,306,1, ,,37.553923,127.1439486
4280,강동구,명일동,1,306,5, ,,37.553467,127.1439573
4281,강동구,명일동,1,304,1, ,,37.5543338,127.1440972
4282,강동구,암사동,1,495,105, ,,37.5499058,127.1300457
4283,강동구,암사동,1,496,3, ,,37.5507234,127.1293665
4284,강동구,암사동,1,511,19, ,,37.550541,127.1262139
4286,영등포구,당산동3가,1,2,6, ,,37.5253306,126.9007563
4287,영등포구,당산동3가,1,2,7, ,,37.5258166,126.9023572
4288,영등포구,당산동3가,1,370,5, ,,37.524536,126.8951207
4289,영등포구,당산동3가,1,388, , ,,37.5270758,126.8958341
4291,영등포구,당산동3가,1,397, , ,,37.525276,126.8946777
4293,영등포구,당산동3가,1,79, , ,,37.524894,126.8980552
4294,서초구,서초동,1,1715,9, ,,37.4851173,127.0162219
4295,영등포구,당산동3가,1,80,1, ,,37.5264426,126.8974111
4296,영등포구,당산동1가,1,90,1, ,,37.5214628,126.9010357
4297,영등포구,당산제2동,1,1,2, ,,37.5273476,126.9028348
4298,영등포구,당산제2동,1,30,1, ,,37.5291647,126.9023365
4300,영등포구,당산제2동,1,31,2, ,,37.5302577,126.899308
4301,영등포구,당산제2동,1,80, , ,,37.5314201,126.8975211
4303,구로구,신도림동,1,271,62, ,,37.5142923,126.8827209
4304,영등포구,신정7동,1,165,1, ,,37.5126731,126.8657916
4305,영등포구,당산제2동,1,93,1, ,,37.5292106,126.8952779
4306,중구,서대문동,1,2,0, ,,37.563148,126.9743562
4309,영등포구,양평동,1,61,2, ,,37.5381091,126.8933035
4312,동대문구,제기동,1,51,0, ,,37.5781546,127.0346239
4313,중구,을지로3가,1,70,1, ,,37.5662993,126.991677
4314,중구,을지로4가,1,261,0, ,,37.5666243,126.9973495
4315,중구,을지로1가,1,89,1, ,,37.5659651,126.9827876
4316,성동구,화왕2동,1,946,14, ,,37.5644696,127.0291758
4317,성동구,행당동,2,17,0, ,,37.5557354,127.0436492
4319,성동구,용답동,1,99,0, ,,37.5670601,127.0524457
3863,영등포구,당산동1가,1,254,3, ,,37.5223849,126.8961381
3865,영등포구,당산동6가,1,304,1, ,,37.5345284,126.901861
3866,영등포구,당산동6가,1,311,1, ,,37.5351993,126.9025268
3868,영등포구,당산동6가,1,323, , ,,37.5357588,126.9026374
3869,마포구,상암동,1,390,1, ,,37.5635404,126.892957
3870,영등포구,당산동6가,1,327, , ,,37.5359706,126.9024028
3872,영등포구,당산동6가,1,331,12, ,,37.5347305,126.9014395
3873,영등포구,당산동,1,374, , ,,37.534356,126.9056961
3874,영등포구,대림동,1,989,5, ,,37.4893194,126.9060781
3875,영등포구,대림동,1,879,2, ,,37.4932555,126.9039671
3876,영등포구,대림동,1,897,1, ,,37.4946468,126.904316
3877,영등포구,당산동5가,1,9,9, ,,37.5344758,126.8985905
3879,마포구,상암동,1,390,1, ,,37.564778,126.8960859
3880,영등포구,대림동,1,912,93, ,,37.4949242,126.9080273
3881,영등포구,대림동,1,929,1, ,,37.4937149,126.9054817
3882,영등포구,대림동,1,946,1, ,,37.4930322,126.9082086
3884,영등포구,대림동,1,963,5, ,,37.4913853,126.9076572
3886,영등포구,대림동,1,1058,5, ,,37.4912646,126.8978227
3887,영등포구,대림동,1,1072,25, ,,37.4915359,126.8996313
3888,영등포구,대림동,1,706,3, ,,37.4936348,126.8984827
3889,영등포구,대림동,1,706,4, ,,37.4937744,126.8987041
3890,영등포구,대림동,1,709,2, ,,37.4942041,126.8993345
3891,영등포구,대림동,1,709,3, ,,37.4943064,126.8995173
3893,영등포구,대림동,1,993,8, ,,37.4875167,126.9033644
3894,영등포구,대림동,1,994,4, ,,37.4856866,126.9029328
3895,영등포구,대림동,1,1052,40, ,,37.4926756,126.8959075
3896,영등포구,대림동,1,1104,1, ,,37.4866011,126.9013158
3897,영등포구,대림동,1,608,1, ,,37.5056373,126.8956435
3900,영등포구,대림동,1,651,5, ,,37.5024963,126.8969129
4252,강동구,천호동,1,455,0, ,,37.5359992,127.131978
4265,노원구,하계동,1,280,0, ,,37.6363867,127.0680617
4267,노원구,중계동,1,512,0, ,,37.6645689,127.0577699
4268,노원,상계동,1,1132,9, ,,37.6777136,127.0553064
4269,도봉구,도봉동,1,89,159, ,,37.679836,127.0456361
4270,도봉구,방학동,1,738,0, ,,37.6680169,127.0442644
4272,마포구,동교동,1,165,0, ,,37.5570381,126.9239985
4076,영등포구,여의도동,1,23,4, ,,37.5243029,126.923309
4089,영등포구,여의도동,1,25,15, ,,37.5231991,126.9259776
4091,영등포구,여의도동,1,25,8, ,,37.5237906,126.9268611
4092,영등포구,여의도동,1,26,3, ,,37.522874,126.9247658
4094,영등포구,여의동,1,26,5, ,,37.5227236,126.9249389
3936,동작구,대방동,1,1042,12, ,,37.4777744,126.9812319
4088,영등포구,여의도동,1,25,14, ,,37.5230955,126.9255877
4095,영등포구,여의동,1,27, , ,,37.5229968,126.9213704
4097,영등포구,여의동,1,27,2, ,,37.5215562,126.9227509
4098,영등포구,여의도동,1,27,3, ,,37.5226513,126.9218607
4099,영등포구,여의도동,1,28,1, ,,37.5222716,126.9201942
4100,영등포구,여의도동,1,28,2, ,,37.5215808,126.9191464
4101,영등포구,여의도동,1,34,1, ,,37.5226847,126.9295652
4102,영등포구,여의도동,1,34,10, ,,37.5220046,126.9284935
4104,영등포구,여의도동,1,24,3, ,,37.5246827,126.9275311
4105,영등포구,여의도동,1,25,6, ,,37.52363,126.9264755
4106,영등포구,여의도동,1,34,12, ,,37.5218233,126.9296727
4108,영등포구,여의도동,1,34,3, ,,37.5222672,126.9297233
4109,영등포구,여의도동,1,34,6, ,,37.5214121,126.9285244
4111,영등포구,여의도동,1,34,8, ,,37.5212559,126.9287373
4112,영등포구,여의도동,1,34,9, ,,37.5216437,126.9293398
4114,영등포구,여의도동,1,35,3, ,,37.5218299,126.9259041
4115,영등포구,여의도동,1,35,6, ,,37.5208954,126.9255561
4116,영등포구,여의도동,1,35,4, ,,37.5213725,126.9260246
4117,영등포구,여의도동,1,36, , ,,37.5201605,126.9265582
4119,영등포구,여의도동,1,36,2, ,,37.520742,126.9269382
4120,영등포구,여의도동,1,36,3, ,,37.5208326,126.9279872
4121,영등포구,여의도동,1,36,4, ,,37.5202208,126.9272148
4125,영등포구,여의도동,1,41,2, ,,37.5210219,126.934259
4126,영등포구,여의도동,1,43, , ,,37.5214748,126.9306587
4128,영등포구,여의도동,1,44,15, ,,37.5198176,126.9312071
4130,영등포구,여의도동,1,43,3, ,,37.5208277,126.9312843
4131,영등포구,여의도동,1,44,11, ,,37.520059,126.9307953
4132,영등포구,여의도동,1,44,12, ,,37.5196028,126.9311348
4113,영등포구,여의도동,1,35, , ,,37.5219097,126.9270857
4122,영등포구,여의도동,1,36,5, ,,37.5203434,126.9275463
4133,영등포구,여의도동,1,44,14, ,,37.5193087,126.9314434
4135,영등포구,여의동,1,34, , ,,37.5222102,126.9287869
4136,영등포구,여의도동,1,35,2, ,,37.5216749,126.9266638
4137,영등포구,여의도동,1,35,5, ,,37.5214554,126.9249497
4139,영등포구,여의도동,1,44,24, ,,37.5202508,126.929532
4140,영등포구,여의도동,1,44,25, ,,37.5205353,126.9295011
4141,영등포구,여의도동,1,44,3, ,,37.5209866,126.9300552
4143,영등포구,여의도동,1,44,32, ,,37.5196081,126.930081
4144,영등포구,여의도동,1,44,33, ,,37.5195222,126.9305207
4145,영등포구,여의도동,1,44,34, ,,37.51942,126.9303248
4146,영등포구,여의도동,1,44,35, ,,37.5191882,126.9308697
4147,영등포구,여의도동,1,44,37, ,,37.5189597,126.9308221
4123,영등포구,여의도동,1,37, , ,,37.5209139,126.9239329
4148,영등포구,여의도동,1,43,4, ,,37.5201681,126.9319063
4150,영등포구,여의도동,1,44,5, ,,37.5205709,126.9304703
4151,영등포구,여의도동,1,44,6, ,,37.5204284,126.9303274
4153,영등포구,여의도동,1,45, , ,,37.5194287,126.9275293
4154,영등포구,여의도동,1,45,1, ,,37.5198571,126.9278527
4155,영등포구,여의도동,1,45,11, ,,37.5202978,126.9284983
