개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
3010000,CDFF4220002006000003,20060406,,1,영업/정상,13,영업중,,,,,,,100861,서울특별시 중구 충무로2가 65-9번지 ,서울특별시 중구 퇴계로 123  (충무로2가),,인사이드시네마,2006.4.6 13:26,I,2018.8.31 23:59,,198636.2504,451005.7216,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20060406,
3010000,CDFF4220002001000006,20011212,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 충무로4가 125-18 ,서울특별시 중구 퇴계로 212 (충무로4가),4557,대한극장(3관),2021.4.23 15:51,U,2021.4.25 2:40,,199532.8921,451004.6367,영화상영관,,0,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011212,상업지역
3010000,CDFF4220002001000007,20011212,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 충무로4가 125-18 ,서울특별시 중구 퇴계로 212 (충무로4가),4557,대한극장(5관),2021.4.23 15:51,U,2021.4.25 2:40,,199532.8921,451004.6367,영화상영관,,0,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011212,상업지역
3010000,CDFF4220002001000011,20011212,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 충무로4가 125-18 ,서울특별시 중구 퇴계로 212 (충무로4가),4557,대한극장(10관),2021.4.23 15:52,U,2021.4.25 2:40,,199532.8921,451004.6367,영화상영관,,0,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011212,상업지역
3010000,CDFF4220002001000002,20011224,,1,영업/정상,13,영업중,,,,,3783-5541,,,서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ,"서울특별시 중구 명동길 14 (명동2가,아바타빌딩 8층)",,CGV 명동 3관,2021.4.16 20:18,U,2021.4.18 2:40,,198418.7417,451237.1686,영화상영관,영화상영관,11,,,0,9,2,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011224,상업지역
3010000,CDFF4220002001000003,20011224,,1,영업/정상,13,영업중,,,,,3783-5541,,,서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ,"서울특별시 중구 명동길 14 (명동2가,아바타빌딩 8층)",,CGV 명동 4관,2021.4.16 20:19,U,2021.4.18 2:40,,198418.7417,451237.1686,영화상영관,영화상영관,11,,,0,9,2,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011224,상업지역
3010000,CDFF4220002003000002,20030520,,1,영업/정상,13,영업중,,,,,2236-2024,,100856,서울특별시 중구 장충동2가 201-6번지 ,서울특별시 중구 장충단로 72 (장충동2가),,씨너스 이오이(EOE)4 남산자동차극장,2015.2.6 10:44,I,2018.8.31 23:59,,200154.6929,449919.6278,영화상영관,영화상영관,1,,,0,1,0,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,자동차극장,,20030520,상업지역
3010000,CDFF4220002005000006,20050623,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 필동2가 19-1 ,서울특별시 중구 퇴계로 212 (필동2가),,대한극장(9관),2021.4.23 15:53,U,2021.4.25 2:40,,199519.6498,450977.2505,영화상영관,영화상영관,9,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20050623,상업지역
3010000,CDFF4220002005000008,20051222,,1,영업/정상,13,영업중,,,,,,,100011,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,"서울특별시 중구 명동8나길 15  (충무로1가,캣츠빌딩)",,씨큐엔(CQN)명동1관,2005.12.22 13:28,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20051222,
3010000,CDFF4220002001000004,20011224,,1,영업/정상,13,영업중,,,,,3783-5541,,,서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ,"서울특별시 중구 명동길 14 (명동2가,아바타빌딩 8층)",,CGV 명동 5관,2021.4.16 20:19,U,2021.4.18 2:40,,198418.7417,451237.1686,영화상영관,영화상영관,11,,,0,9,2,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011224,상업지역
3010000,CDFF4220002001000005,20011212,,1,영업/정상,13,영업중,,,,,3396-3500,,,서울특별시 중구 충무로4가 125-18 ,서울특별시 중구 퇴계로 212 (충무로4가),4557,대한극장(2관),2021.4.23 15:50,U,2021.4.25 2:40,,199532.8921,451004.6367,영화상영관,,0,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011212,상업지역
3010000,CDFF4220002001000012,20011212,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 충무로4가 125-18 ,서울특별시 중구 퇴계로 212 (충무로4가),4557,대한극장(11관),2021.4.23 15:52,U,2021.4.25 2:40,,199532.8921,451004.6367,영화상영관,,0,,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011212,상업지역
3010000,CDFF4220002003000001,20030520,,1,영업/정상,13,영업중,,,,,,,100862,서울특별시 중구 충무로4가 131-6번지 ,서울특별시 중구 퇴계로 211-5  (충무로4가),,극동극장,2003.5.20 18:12,I,2018.8.31 23:59,,199498.592,451071.935,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20030520,
3010000,CDFF4220002005000009,20051222,,1,영업/정상,13,영업중,,,,,,,100011,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,"서울특별시 중구 명동8나길 15  (충무로1가,캣츠빌딩)",,씨큐엔(CQN)명동2관,2005.12.22 13:21,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20051222,
3060000,CDFF4220002020000006,20201005,,1,영업/정상,13,영업중,,,,,02-971-6602,,,서울특별시 중랑구 묵동 234-1 ,서울특별시 중랑구 동일로 951 (묵동),2002,롯데시네마 중랑관 6관,2020.10.5 10:49,I,2020.10.7 0:23,,206641.2692,456981.0858,영화상영관,,,,,,6,3,,,,,,,,,,,,,,,,,,,,영화관,,20201005,
3010000,CDFF4220002005000010,20051222,,1,영업/정상,13,영업중,,,,,,,100011,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,"서울특별시 중구 명동8나길 15  (충무로1가,캣츠빌딩)",,씨큐엔(CQN)명동3관,2005.12.22 13:23,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20051222,
3010000,CDFF4220002005000011,20051222,,1,영업/정상,13,영업중,,,,,,,100011,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,"서울특별시 중구 명동8나길 15  (충무로1가,캣츠빌딩)",,씨큐엔(CQN)명동4관,2005.12.22 13:25,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20051222,
3010000,CDFF4220002005000012,20051222,,1,영업/정상,13,영업중,,,,,,,100011,서울특별시 중구 충무로1가 24-23번지 캣츠빌딩 ,"서울특별시 중구 명동8나길 15  (충무로1가,캣츠빌딩)",,씨큐엔(CQN)명동5관,2005.12.22 13:27,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20051222,
3010000,CDFF4220002004000001,20040617,,1,영업/정상,13,영업중,,,,,3393-3500,,,서울특별시 중구 필동2가 19-1 ,서울특별시 중구 퇴계로 212 (필동2가),4625,대한극장(1관),2021.4.23 15:50,U,2021.4.25 2:40,,199519.6498,450977.2505,영화상영관,영화상영관,9,기타,,0,8,1,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20040617,상업지역
3010000,CDFF4220002006000001,20060406,,1,영업/정상,13,영업중,,,,,02-,,,서울특별시 중구 충무로2가 65-9 ,서울특별시 중구 퇴계로 123 (충무로2가),,CGV명동역 씨네라이브러리 ART 2관,2021.4.16 20:19,U,2021.4.18 2:40,,198636.2504,451005.7216,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20060406,
3010000,CDFF4220002003000011,20030520,,1,영업/정상,13,영업중,,,,,,,100300,서울특별시 중구 초동 19-4번지 초동빌딩3층 ,"서울특별시 중구 마른내로 41  (초동,초동빌딩3층)",,시네아스트극장,2003.5.20 19:32,I,2018.8.31 23:59,,199267.1079,451366.7791,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20030520,
3010000,CDFF4220002001000001,20011224,,1,영업/정상,13,영업중,,,,,3783-5541,,,서울특별시 중구 명동2가 83-5 아바타빌딩 8층 ,"서울특별시 중구 명동길 14 (명동2가,아바타빌딩 8층)",,CGV 명동 2관,2021.4.16 20:18,U,2021.4.18 2:40,,198418.7417,451237.1686,영화상영관,영화상영관,11,,,0,9,2,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20011224,상업지역
3010000,CDFF4220002003000009,20060406,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중구 충무로2가 65-9 ,서울특별시 중구 퇴계로 123 (충무로2가),4536,CGV 명동 1관,2021.4.16 20:18,U,2021.4.18 2:40,,198636.2504,451005.7216,영화상영관,영화상영관,11,,,0,9,2,근린생활시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20060406,상업지역
3010000,CDFF4220002003000010,20030520,,1,영업/정상,13,영업중,,,,,6363-2900,,100011,"서울특별시 중구 충무로1가 24-23번지 8,9,10층 ","서울특별시 중구 명동8나길 15  (충무로1가,8,9,10층)",,명동시네마,2005.5.18 10:56,I,2018.8.31 23:59,,198527.0993,450998.0734,영화상영관,영화상영관,0,,,0,0,0,,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20030520,
3020000,CDFF4220001962000001,19620202,,3,폐업,3,폐업,20030612,,,,795-5893,,140160,서울특별시 용산구 남영동 83번지 ,,,성남극장1관,2004.5.12 16:38,I,2018.8.31 23:59,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19620202,
3020000,CDFF4220001997000001,19970626,,3,폐업,3,폐업,20030612,,,,795-5893,,140160,서울특별시 용산구 남영동 83번지 ,,,성남극장2관,2004.5.12 16:46,I,2018.8.31 23:59,,,,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19970626,
3020000,CDFF4220002004000004,20041007,,3,폐업,3,폐업,20170525,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999번지 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰몰)",4377,씨지브이용산11제4관,2017.5.26 15:47,I,2018.8.31 23:59,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002004000002,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제2관,2021.4.14 17:30,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002004000011,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제8관,2021.4.14 17:32,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002017000001,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제11관,2021.4.14 17:32,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,1,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002017000008,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제18관,2021.4.14 17:41,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002017000009,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제19관,2021.4.14 17:42,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002017000010,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제20관,2021.4.14 17:42,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002004000003,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제3관,2021.4.15 10:41,U,2021.4.17 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002004000008,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제9관,2021.4.14 17:32,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002002000007,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제7관,2021.12.20 17:55,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002002000001,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제1관,2021.12.20 17:56,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002017000003,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제13관,2021.4.14 17:33,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002017000004,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제14관,2021.4.14 17:40,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3210000,CDFF4220002000000001,20000728,,1,영업/정상,13,영업중,,,,,070-7017-9581,,,서울특별시 서초구 반포동 19-3 센트럴시티 지하1층,"서울특별시 서초구 신반포로 176 (반포동,센트럴시티 지하1층)",,메가박스중앙(주) 센트럴 더부티크 101호,2023.1.16 18:25,U,2022.11.30 23:08,,200250.4478,444683.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020000,CDFF4220002004000010,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제10관,2021.4.14 17:32,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002017000005,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제15관,2021.4.14 17:41,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002004000006,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제5관,2021.4.14 17:31,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002002000004,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제4관,2021.12.20 17:56,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002002000005,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제5관,2021.12.20 17:56,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002004000007,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제6관,2021.4.14 17:31,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002017000002,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제12관,2021.4.14 17:33,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002002000002,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제2관,2021.12.20 17:56,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002002000003,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제3관,2021.12.20 17:56,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002002000008,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제8관,2021.12.20 17:55,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002004000001,20041007,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55 (한강로3가, 현대아이파크몰 6층)",4377,씨지브이 용산아이파크몰 제1관,2021.4.14 17:30,U,2021.4.16 2:40,,196762.0774,447480.0396,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20041007,
3020000,CDFF4220002002000006,20021216,,1,영업/정상,13,영업중,,,,,02-3470-3493,,,서울특별시 용산구 한강로3가 16-9 4~5층 ,"서울특별시 용산구 청파로 74, 4~5층 (한강로3가)",4372,롯데시네마 용산 제6관,2021.12.20 17:55,U,2021.12.22 2:40,,196370.7464,447841.6988,영화상영관,영화상영관,,,,,7,3,,,,,,,,,,,,,,,,,,,,영화관,,20021216,
3020000,CDFF4220002017000007,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제17관,2021.4.14 17:41,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3020000,CDFF4220002017000006,20170714,,1,영업/정상,13,영업중,,,,,02-2012-3002,,,서울특별시 용산구 한강로3가 40-961 ,"서울특별시 용산구 한강대로23길 55, 6층 (한강로3가, 현대아이파크몰)",4377,씨지브이 용산아이파크몰 제16관,2021.4.14 17:41,U,2021.4.16 2:40,,196864.3606,447707.4033,영화상영관,,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20170714,
3030000,CDFF4220001991000001,19910904,,3,폐업,3,폐업,20041104,,,,463-1107,,133832,서울특별시 성동구 성수동2가 281-30번지 ,서울특별시 성동구 광나루로 334  (성수동2가),,동부극장,2004.11.6 9:19,I,2018.8.31 23:59,,205834.098,449525.9198,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19910904,
3030000,CDFF4220002019000001,20191106,,1,영업/정상,13,영업중,,,,,02-3017-3693,,,서울특별시 성동구 성수동1가 656-335 메가박스 스퀘어,"서울특별시 성동구 왕십리로 50, 메가박스 스퀘어 3층 (성수동1가)",4778,메가박스중앙(주) 성수지점 1관,2023.1.19 8:33,U,2022.11.30 22:01,,203903.3536,448846.8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030000,CDFF4220002008000009,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 9관,2021.4.27 10:15,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000005,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 5관,2021.4.27 10:18,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000003,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 3관,2021.4.27 10:19,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000004,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 4관,2021.4.27 10:19,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000006,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 6관,2021.4.27 10:17,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000007,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 7관,2021.4.27 10:16,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
3030000,CDFF4220002008000001,20081224,,1,영업/정상,13,영업중,,,,,02-2200-1667,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 1관,2021.4.27 10:20,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081224,
3030000,CDFF4220002008000002,20081226,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성동구 행당동 168-151 왕십리민자역사 ,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",4750,CGV 왕십리 2관,2021.4.27 10:20,U,2021.4.29 2:40,,203321.5623,451001.8687,영화상영관,영화상영관,20,,,,17,3,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20081226,
