시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,도로명주소코드,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
1436,1162000000,363,서울특별시,관악구,삼성초등학교,1.16201E+24,1162010200,1162073500,서울특별시 관악구 대학7길 52(신림동),993,126.941029,37.468039,194783.2137,540958.5061
1437,1162000000,385,서울특별시,관악구,삼성중학교,1.16201E+24,1162010200,1162073500,서울특별시 관악구 신림로3가길 39-24 (신림동),979,126.942816,37.467871,194941.3364,540939.7862
1438,1162000000,362,서울특별시,관악구,신우초등학교,1.16201E+24,1162010200,1162074500,서울특별시 관악구 호암로 498(신림동),889,126.932425,37.462739,194021.6841,540370.7561
1439,1162000000,390,서울특별시,관악구,미성중학교,1.16201E+24,1162010200,1162076500,서울특별시 관악구 문성로16길 40(신림동),587,126.912426,37.475216,192253.6707,541757.0848
1440,1162000000,357,서울특별시,관악구,난우초등학교,1.16201E+24,1162010200,1162076500,서울특별시 관악구 난우길 40(신림동),501,126.917696,37.476578,192719.9484,541907.8104
1441,1162000000,401,서울특별시,관악구,미성체육관,1.16201E+24,1162010200,1162076500,서울특별시 관악구 난우16길 37(신림동),766,126.919309,37.477868,192862.7476,542050.8186
1442,1162000000,384,서울특별시,관악구,남서울중학교,1.16201E+24,1162010200,1162076500,서울특별시 관악구 남부순환로172길 97(신림동),863,126.921469,37.481895,193054.1899,542497.6382
1469,1165000000,466,서울특별시,서초구,심산기념문화센터,1.16501E+24,1165010700,1165057000,서울특별시 서초구 사평대로 55(반포동),917,126.99157,37.499037,199254.586,544397.2529
1470,1165000000,351,서울특별시,서초구,경원중학교,1.16501E+24,1165010600,1165058000,서울특별시 서초구 신반포로33길 39(잠원동),723,127.008875,37.510755,200784.6464,545697.8459
1471,1165000000,377,서울특별시,서초구,반원초등학교,1.16501E+24,1165010600,1165058000,서울특별시 서초구 잠원로3길 28(잠원동),374,127.003876,37.510121,200342.6766,545627.4012
1472,1165000000,11,서울특별시,서초구,방배중학교,1.16501E+24,1165010700,1165058100,서울특별시 서초구 동광로 144(반포동),99,126.998482,37.494253,199865.7714,543866.3189
1473,1165000000,473,서울특별시,서초구,반포4동주민센터,1.16501E+24,1165010700,1165058100,서울특별시 서초구 사평대로28길 70(반포동),319,127,37.5,200000,544504.1278
1474,1165000000,12,서울특별시,서초구,서래초등학교,1.16501E+24,1165010100,1165059000,서울특별시 서초구 방배로 260(방배동),682,126.989296,37.496302,199053.4589,544093.7372
1475,1165000000,472,서울특별시,서초구,방배본동주민센터,1.16501E+24,1165010100,1165059000,서울특별시 서초구 동광로19길 38(방배동),324,126.99,37.49,199115.6276,543394.3053
1476,1165000000,13,서울특별시,서초구,방일초등학교,1.16501E+24,1165010100,1165060000,서울특별시 서초구 방배로18길 52(방배동),561,126.998405,37.485397,199858.9649,542883.3595
1477,1165000000,349,서울특별시,서초구,방배초등학교,1.16501E+24,1165010100,1165062100,서울특별시 서초구 방배중앙로13길 26(방배동),726,126.987179,37.487461,198866.1052,543112.5211
1478,1165000000,467,서울특별시,서초구,서문여자고등학교,1.16501E+24,1165010100,1165062100,서울특별시 서초구 동광로12길 84(방배동),890,126.985498,37.489342,198717.5109,543321.3766
1479,1165000000,378,서울특별시,서초구,양재초등학교,1.16501E+24,1165010200,1165065100,서울특별시 서초구 바우뫼로18길 14(양재동),558,127.031911,37.474192,202822.7497,541640.3121
1480,1165000000,415,서울특별시,서초구,우면초등학교,1.16501E+24,1165010300,1165065100,서울특별시 서초구 태봉로 59(우면동),764,127.023601,37.464659,202087.9174,540582.0027
1481,1165000000,474,서울특별시,서초구,양재1동주민센터,1.16501E+24,1165010300,1165065100,서울특별시 서초구 바우뫼로 41(우면동),321,127.03,37.47,202653.8243,541174.9478
1482,1162000000,395,서울특별시,관악구,서울관광고등학교,1.16201E+24,1162010100,1162060500,서울특별시 관악구 은천로15길 25(봉천동),432,126.94377,37.487846,195027.0702,543156.6811
1498,1165000000,407,서울특별시,서초구,서울고등학교,1.16501E+24,1165010800,1165053000,서울특별시 서초구 효령로 197(서초동),2520,127.00557,37.48372,200492.6198,542697.2315
1499,1165000000,452,서울특별시,서초구,서일중학교,1.16501E+24,1165010800,1165053100,서울특별시 서초구 서운로21길 2(서초동),630,127.022184,37.499287,201961.6222,544425.1875
1500,1165000000,471,서울특별시,서초구,서초4동주민센터,1.16501E+24,1165010800,1165053100,서울특별시 서초구 서운로26길 3(서초동),871,127.02,37.5,201768.5089,544504.3157
1501,1165000000,5,서울특별시,서초구,신동초등학교,1.16501E+24,1165010600,1165054000,서울특별시 서초구 나루터로 15(잠원동),577,127.011894,37.516895,201051.4652,546379.3762
1502,1165000000,409,서울특별시,서초구,신동중학교,1.16501E+24,1165010600,1165054000,서울특별시 서초구 나루터로 27(잠원동),730,127.013202,37.516602,201167.1041,546346.8446
1503,1165000000,465,서울특별시,서초구,원촌초등학교,1.16501E+24,1165010700,1165056000,서울특별시 서초구 사평대로45길 26(반포동),555,127.012717,37.506101,201124.3857,545181.3871
1504,1165000000,476,서울특별시,서초구,반포1동주민센터,1.16501E+24,1165010700,1165056000,서울특별시 서초구 사평대로 273(반포동),239,127.01,37.51,200884.1365,545614.0461
1505,1165000000,412,서울특별시,서초구,신반포중학교,1.16501E+24,1165010700,1165057000,서울특별시 서초구 신반포로19길 26(반포동),863,126.995764,37.505971,199625.4623,545166.8091
1506,1165000000,348,서울특별시,서초구,잠원초등학교,1.16501E+24,1165010700,1165057000,서울특별시 서초구 신반포로16길 15-25 (반포동),685,126.997902,37.501954,199814.4582,544721.0152
1526,1168000000,25,서울특별시,강남구,대진초등학교,1.16801E+24,1168010300,1168074000,서울특별시 강남구 개포로109길 74(개포동),330,127.078042,37.496686,206901.2465,544139.1934
1527,1168000000,539,서울특별시,강남구,중동중학교,1.16801E+24,1168011400,1168074000,서울특별시 강남구 일원로8길 37(일원동),4150,127.078698,37.488324,206960.0064,543211.1779
1528,1174000000,334,서울특별시,강동구,강동경희대학병원,1.17401E+24,1174010300,1174052000,서울특별시 강동구 동남로 892(상일동),7954,127.15747,37.552917,213914.4924,550388.9626
1529,1174000000,438,서울특별시,강동구,상일1동주민센터,1.17401E+24,1174010300,1174052000,서울특별시 강동구 구천면로 633(상일동),225,127.165429,37.551644,214618.0964,550248.8039
1733,1168000000,330,서울특별시,강남구,대치4문화센터,1.16801E+24,1168010600,1168063000,서울특별시 강남구 도곡로77길 23(대치동),958,127.057884,37.499674,205118.4144,544469.4977
1734,1168000000,528,서울특별시,강남구,도곡초등학교,1.16801E+24,1168010600,1168063000,서울특별시 강남구 선릉로64길 33(대치동),12553,127.054468,37.499549,204816.4048,544455.5018
1735,1168000000,529,서울특별시,강남구,역삼1문화센터,1.16801E+24,1168010100,1168064000,서울특별시 강남구 역삼로7길 16(역삼동),1473,127.033266,37.495395,202941.7769,543993.5125
1824,1165000000,468,서울특별시,서초구,언남문화체육센터,1.16501E+24,1165010200,1165065200,서울특별시 서초구 동산로13길 35(양재동),330,127.043372,37.472319,203836.5887,541432.7985
1825,1165000000,475,서울특별시,서초구,양재2동주민센터,1.16501E+24,1165010200,1165065200,서울특별시 서초구 강남대로12길 44(양재동),350,127.04,37.47,203538.4324,541175.2765
1826,1165000000,446,서울특별시,서초구,언남초등학교,1.16501E+24,1165010900,1165066000,서울특별시 서초구 헌릉로8길 42(내곡동),330,127.061895,37.453963,205476.4807,539396.4242
1827,1165000000,469,서울특별시,서초구,내곡중학교,1.16501E+24,1165011100,1165066000,서울특별시 서초구 청계산로7길 9-20 (신원동),765,127.054329,37.452038,204807.1204,539182.3762
1828,1165000000,470,서울특별시,서초구,오라카이 청계산 호텔,1.16501E+24,1165011100,1165066000,서울특별시 서초구 청계산로9길 1-7 (신원동),20177,127.046963,37.462209,204154.8162,540310.8658
1829,1168000000,318,서울특별시,강남구,신구초등학교,1.16801E+24,1168010700,1168051000,서울특별시 강남구 압구정로18길 28(신사동),14793,127.023938,37.523355,202116.0494,547096.5366
1830,1168000000,522,서울특별시,강남구,신사문화센터,1.16801E+24,1168010700,1168051000,서울특별시 강남구 압구정로 128(신사동),1722,127.022793,37.52398,202014.8479,547165.8254
1831,1168000000,523,서울특별시,강남구,논현1문화센터,1.16801E+24,1168010800,1168052100,서울특별시 강남구 학동로20길 25(논현동),437,127.028512,37.511501,202520.7677,545781.0017
1832,1168000000,491,서울특별시,강남구,논현초등학교,1.16801E+24,1168010800,1168052100,서울특별시 강남구 강남대로120길 33(논현동),12078,127.026118,37.508418,202309.2347,545438.6945
1833,1168000000,520,서울특별시,강남구,논현2문화센터,1.16801E+24,1168010800,1168053100,서울특별시 강남구 학동로43길 17(논현동),1635,127.03705,37.517374,203275.3885,546433.0843
1834,1168000000,7,서울특별시,강남구,언북초등학교,1.16801E+24,1168010400,1168056500,서울특별시 강남구 삼성로135길 42(청담동),15560,127.045637,37.519989,204034.4138,546723.6411
1835,1168000000,524,서울특별시,강남구,청담중학교,1.16801E+24,1168010400,1168056500,서울특별시 강남구 압구정로61길 36(청담동),1944,127.045542,37.528518,204025.5635,547670.2639
1836,1168000000,526,서울특별시,강남구,경기고등학교,1.16801E+24,1168010500,1168058000,서울특별시 강남구 영동대로 643(삼성동),614,127.056003,37.517426,204950.9703,546439.6088
1837,1168000000,525,서울특별시,강남구,봉은초등학교,1.16801E+24,1168010500,1168058000,서울특별시 강남구 학동로 610(삼성동),2361,127.060791,37.520101,205374.0328,546736.7706
1838,1168000000,328,서울특별시,강남구,대치1문화센터,1.16801E+24,1168010600,1168060000,서울특별시 강남구 남부순환로391길 19(대치동),459,127.056771,37.493246,205020.4913,543755.9802
1839,1168000000,527,서울특별시,강남구,대명중학교,1.16801E+24,1168010600,1168061000,서울특별시 강남구 역삼로87길 26(대치동),1623,127.060388,37.506225,205339.4086,545196.7134
1943,1135000000,316,서울특별시,노원구,상계중학교,1.13501E+24,1135010500,1135064000,서울특별시 노원구 노원로 398(상계동),990,127.06858,37.652699,206051.8229,561454.2183
1944,1135000000,363,서울특별시,노원구,신상계초등학교,1.13501E+24,1135010500,1135066500,서울특별시 노원구 상계로 267(상계동),887,127.075774,37.668019,206685.3195,563154.984
1945,1135000000,336,서울특별시,노원구,계상초등학교,1.13501E+24,1135010500,1135067000,서울특별시 노원구 한글비석로41가길 24(상계동),922,127.068073,37.663084,206006.2637,562606.7695
1946,1135000000,349,서울특별시,노원구,노원중학교,1.13501E+24,1135010500,1135069500,서울특별시 노원구 동일로213길 26(상계동),788,127.059304,37.649133,205233.5604,561057.7982
1947,1135000000,364,서울특별시,노원구,상수초등학교,1.13501E+24,1135010500,1135069500,서울특별시 노원구 동일로216길 66(상계동),660,127.064412,37.651844,205684.0888,561359.009
1948,1135000000,365,서울특별시,노원구,상천초등학교,1.13501E+24,1135010500,1135069500,서울특별시 노원구 덕릉로 443(상계동),2063,127.058393,37.646393,205153.2928,560753.6866
1949,1135000000,475,서울특별시,노원구,동일초등학교,1.13501E+24,1135010500,1135070000,서울특별시 노원구 한글비석로 566(상계동),600,127.054258,37.664802,204787.2536,562796.6422
1950,1135000000,366,서울특별시,노원구,온곡초등학교,1.13501E+24,1135010500,1135071000,서울특별시 노원구 한글비석로52길 59(상계동),770,127.065596,37.667637,205787.3267,563111.9065
1951,1135000000,324,서울특별시,노원구,상곡초등학교,1.13501E+24,1135010500,1135072000,서울특별시 노원구 노원로38길 34(상계동),914,127.062281,37.662731,205495.2913,562567.2559
1952,1138000000,358,서울특별시,은평구,은평초등학교,1.13801E+24,1138010200,1138051000,서울특별시 은평구 은평로 239(녹번동),862,126.934935,37.601828,194254.4572,555807.7507
1953,1138000000,359,서울특별시,은평구,불광1동주민센터,1.13801E+24,1138010300,1138052000,서울특별시 은평구 진흥로15길 10(불광동),181,126.932052,37.61031,194000.5484,556749.4401
1954,1138000000,389,서울특별시,은평구,서울 수리초등학교 본관동,1.13801E+24,1138010300,1138052000,서울특별시 은평구 불광로14길 10-10 (불광동),585,126.934043,37.620334,194177.1267,557861.8541
1955,1138000000,391,서울특별시,은평구,연천중학교,1.13801E+24,1138010300,1138053000,서울특별시 은평구 연서로41길 30(불광동),998,126.925801,37.627526,193450.1316,558660.6564
1956,1130500000,77,서울특별시,강북구,삼각산중학교,1.13051E+24,1130510100,1130557500,서울특별시 강북구 삼양로19길 141(미아동),1181,127.014849,37.615966,201311.0394,557375.0398
1957,1135000000,362,서울특별시,노원구,노일초등학교,1.13501E+24,1135010500,1135063000,서울특별시 노원구 동일로 1625(상계동),1573,127.054614,37.67269,204818.1,563672.1425
1958,1141000000,2,서울특별시,서대문구,금화초등학교,1.14101E+24,1141010600,1141052000,서울특별시 서대문구 통일로 165(천연동),550,126.963188,37.568651,196747.8941,552124.2046
1959,1135000000,346,서울특별시,노원구,녹천초등학교,1.13501E+24,1135010200,1135058000,서울특별시 노원구 마들로3길 34(월계동),720,127.063246,37.628931,205582.9585,558815.8476
1960,1135000000,358,서울특별시,노원구,녹천중학교,1.13501E+24,1135010200,1135058000,서울특별시 노원구 월계로 376(월계동),1117,127.062212,37.631519,205491.4645,559103.0596
1961,1135000000,307,서울특별시,노원구,용원초등학교,1.13501E+24,1135010300,1135059500,서울특별시 노원구 섬밭로 144(공릉동),1227,127.068968,37.629914,206087.937,558925.3438
1962,1135000000,328,서울특별시,노원구,공릉중학교,1.13501E+24,1135010300,1135060000,서울특별시 노원구 노원로1길 42(공릉동),2395,127.083575,37.62217,207378.0841,558066.8751
1963,1135000000,354,서울특별시,노원구,불암중학교,1.13501E+24,1135010400,1135061100,서울특별시 노원구 한글비석로5길 45(하계동),877,127.07376,37.646019,206509.5684,560713.1229
1964,1135000000,347,서울특별시,노원구,중평초등학교,1.13501E+24,1135010400,1135061200,서울특별시 노원구 섬밭로 241(하계동),608,127.063758,37.637522,205627.4898,559769.3718
1965,1135000000,359,서울특별시,노원구,중평중학교,1.13501E+24,1135010400,1135061200,서울특별시 노원구 동일로203길 87(하계동),899,127.06235,37.637007,205503.2534,559712.1363
1966,1135000000,489,서울특별시,노원구,원광초등학교,1.13501E+24,1135010600,1135062100,서울특별시 노원구 덕릉로76길 18(중계동),1223,127.074507,37.653906,206574.7548,561588.5167
1967,1135000000,348,서울특별시,노원구,상계제일중학교,1.13501E+24,1135010600,1135062400,서울특별시 노원구 덕릉로86길 29-15 (중계동),396,127.0778,37.661678,206864.6794,562451.3717
1968,1135000000,313,서울특별시,노원구,용동초등학교,1.13501E+24,1135010600,1135062500,서울특별시 노원구 한글비석로1길 81-11 (중계동),504,127.069097,37.641117,206098.3926,560168.69
1969,1135000000,332,서울특별시,노원구,중원초등학교,1.13501E+24,1135010600,1135062500,서울특별시 노원구 섬밭로 316(중계동),1366,127.062526,37.643875,205518.2922,560474.404
1970,1135000000,361,서울특별시,노원구,청계초등학교,1.13501E+24,1135010600,1135062500,서울특별시 노원구 공릉로 431(중계동),1801,127.065899,37.644988,205815.8383,560598.1793
1971,1138000000,320,서울특별시,은평구,증산중학교 다목적강당,1.13801E+24,1138011000,1138064000,서울특별시 은평구 증산로5길 27-30 (증산동),2001,126.904132,37.583636,191532.282,553791.0518
1972,1138000000,370,서울특별시,은평구,증산동주민센터,1.13801E+24,1138011000,1138064000,서울특별시 은평구 증산서길 89(증산동),83,126.907027,37.584342,191788.0814,553869.0717
1973,1138000000,395,서울특별시,은평구,증산초등학교 체육관,1.13801E+24,1138011000,1138064000,서울특별시 은평구 증산서길 61(증산동),594,126.904182,37.582672,191536.5937,553684.0797
1974,1138000000,21,서울특별시,은평구,수색초등학교,1.13801E+24,1138010100,1138065000,서울특별시 은평구 수색로16길 21(수색동),926,126.895562,37.585035,190775.4917,553947.1608
1975,1138000000,371,서울특별시,은평구,수색동 주민센터,1.13801E+24,1138010100,1138065000,서울특별시 은평구 수색로 280(수색동),168,126.89377,37.583336,190617.0237,553758.7108
1976,1138000000,372,서울특별시,은평구,진관동 주민센터,1.13801E+24,1138011400,1138069000,서울특별시 은평구 진관2로 31(진관동),174,126.920894,37.635031,193017.6364,559493.9612
1977,1138000000,396,서울특별시,은평구,은평다목적체육관,1.13801E+24,1138011400,1138069000,서울특별시 은평구 진관1로 40(진관동),2125,126.924875,37.631253,193368.6875,559074.2905
1978,1138000000,400,서울특별시,은평구,보훈회관,1.13801E+24,1138011400,1138069000,서울특별시 은평구 진관2로 31(진관동),52,126.920754,37.634968,193005.2599,559486.9327
1979,1138000000,368,서울특별시,은평구,역촌동 주민센터,1.13801E+24,1138010800,1138062500,서울특별시 은평구 연서로 59(역촌동),425,126.915104,37.604424,192503.472,556097.3265
1980,1138000000,318,서울특별시,은평구,덕산중학교 체육관,1.13801E+24,1138010900,1138063100,서울특별시 은평구 가좌로 400(신사동),600,126.904315,37.602008,191550.4897,555830.1487
1981,1138000000,369,서울특별시,은평구,신사1동주민센터,1.13801E+24,1138010900,1138063100,서울특별시 은평구 은평로2길 2(신사동),207,126.91183,37.597834,192213.6697,555366.1867
1982,1138000000,353,서울특별시,은평구,신사2동주민센터,1.13801E+24,1138010900,1138063200,서울특별시 은평구 증산로15길 47(신사동),146,126.908387,37.59026,191908.8215,554525.8682
1983,1144000000,229,서울특별시,마포구,아현동주민센터,1.14401E+24,1144010200,1144055500,서울특별시 마포구 마포대로7길 18(공덕동),109,126.952196,37.54711,195775.5414,549733.8653
1984,1144000000,30,서울특별시,마포구,소의초등학교,1.14401E+24,1144010100,1144056500,서울특별시 마포구 마포대로24길 42(아현동),401,126.960844,37.552191,196540.0678,550297.3485
1985,1144000000,226,서울특별시,마포구,마포문화원,1.14401E+24,1144010300,1144056500,서울특별시 마포구 백범로 227(신공덕동),116,126.955404,37.54221,196058.8341,549189.8742
1986,1144000000,213,서울특별시,마포구,도화동주민센터,1.14401E+24,1144010400,1144058500,서울특별시 마포구 도화길 37(도화동),398,126.949919,37.541471,195574.0155,549108.066
1987,1138000000,390,서울특별시,은평구,연신중학교,1.13801E+24,1138010300,1138053000,서울특별시 은평구 연서로33길 16-32 (불광동),808,126.924953,37.623703,193374.9254,558236.3279
1988,1138000000,337,서울특별시,은평구,서광교회,1.13801E+24,1138010400,1138055100,서울특별시 은평구 통일로 951(갈현동),1167,126.919281,37.627767,192874.5812,558687.8
1989,1138000000,343,서울특별시,은평구,갈현2동주민센터,1.13801E+24,1138010400,1138055200,서울특별시 은평구 연서로27길 31-6 (갈현동),154,126.915793,37.618498,192565.7424,557659.2822
1990,1138000000,399,서울특별시,은평구,광현교회,1.13801E+24,1138010400,1138055200,서울특별시 은평구 연서로27길 31-7 (갈현동),1079,126.916084,37.618407,192591.4253,557649.1636
1991,1138000000,8,서울특별시,은평구,구산초등학교,1.13801E+24,1138010500,1138056000,서울특별시 은평구 서오릉로15길 16(구산동),615,126.909092,37.61229,191973.4631,556970.8494
1992,1138000000,362,서울특별시,은평구,구산동주민센터,1.13801E+24,1138010500,1138056000,서울특별시 은평구 갈현로17길 10(구산동),160,126.91036,37.611767,192085.3357,556912.69
1993,1138000000,392,서울특별시,은평구,은평중학교,1.13801E+24,1138010500,1138056000,서울특별시 은평구 갈현로17나길 12-1 (구산동),540,126.9086,37.610674,191929.8687,556791.5842
1994,1138000000,393,서울특별시,은평구,대은초등학교,1.13801E+24,1138010600,1138057000,서울특별시 은평구 통일로69길 12-15 (대조동),1000,126.925892,37.612095,193456.7921,556947.9706
1995,1138000000,375,서울특별시,은평구,은명초등학교,1.13801E+24,1138010700,1138058000,서울특별시 은평구 은평로4길 21-9 (응암동),727,126.918631,37.597628,192814.3026,555342.7941
1996,1138000000,364,서울특별시,은평구,응암2동주민센터,1.13801E+24,1138010700,1138059000,서울특별시 은평구 백련산로 100(응암동),198,126.923077,37.594588,193206.6472,555005.0171
1997,1138000000,376,서울특별시,은평구,연은초등학교 본관동,1.13801E+24,1138010700,1138059000,서울특별시 은평구 백련산로2길 35(응암동),10568,126.925198,37.590445,193393.5521,554545.0115
1998,1138000000,15,서울특별시,은평구,응암초등학교 본관동,1.13801E+24,1138010700,1138060000,서울특별시 은평구 가좌로6길 20(응암동),15274,126.921763,37.588406,193090.0075,554319.0136
2166,1171000000,371,서울특별시,송파구,송파여성문화회관,1.17101E+24,1171010400,1171058000,서울특별시 송파구 백제고분로42길 5(송파동),13405,127.109782,37.505901,209706.7358,545164.7178
2167,1171000000,366,서울특별시,송파구,서울중대초등학교,1.17101E+24,1171010400,1171059000,서울특별시 송파구 송파대로36길 8(송파동),8711,127.11371,37.500104,210054.8229,544521.7266
2168,1171000000,342,서울특별시,송파구,서울석촌초등학교,1.17101E+24,1171010500,1171060000,서울특별시 송파구 가락로11길 26(석촌동),8292,127.104776,37.502551,209264.5496,544792.4162
2169,1171000000,343,서울특별시,송파구,서울삼전초등학교,1.17101E+24,1171010600,1171061000,서울특별시 송파구 백제고분로28길 19(삼전동),9927,127.092589,37.501442,208187.0944,544668.1539
2170,1171000000,344,서울특별시,송파구,서울신가초등학교,1.17101E+24,1171010700,1171062000,서울특별시 송파구 송이로 75(가락동),6233,127.121311,37.500721,210726.8347,544591.0492
2171,1171000000,491,서울특별시,송파구,서울가락초등학교,1.17101E+24,1171010700,1171063100,서울특별시 송파구 송파대로37길 45(가락동),7106,127.107652,37.500183,209519.1223,544529.8613
2172,1171000000,484,서울특별시,송파구,송파중학교,1.17101E+24,1171010700,1171063200,서울특별시 송파구 동남로 203(가락동),16306,127.129326,37.496277,211436.3049,544098.7675
2173,1171000000,347,서울특별시,송파구,서울문정초등학교,1.17101E+24,1171010800,1171064100,서울특별시 송파구 문정로5길 20(문정동),7825,127.12872,37.488915,211383.8399,543281.5813
2174,1171000000,348,서울특별시,송파구,서울가원초등학교,1.17101E+24,1171010800,1171064200,서울특별시 송파구 중대로4길 8(문정동),7247,127.114122,37.488513,210092.8677,543235.3805
2175,1171000000,416,서울특별시,송파구,서울문덕초등학교,1.17101E+24,1171010800,1171064600,서울특별시 송파구 송이로34길 60(문정동),3456,127.127596,37.484993,211284.9762,542846.2409
2176,1171000000,372,서울특별시,송파구,문현중학교,1.17101E+24,1171010900,1171064600,서울특별시 송파구 충민로 99(장지동),3598,127.127675,37.480571,211292.6481,542355.4746
2177,1171000000,485,서울특별시,송파구,서울문현초등학교,1.17101E+24,1171010900,1171064600,서울특별시 송파구 충민로 137(장지동),5692,127.130087,37.482711,211505.6577,542593.2084
2178,1171000000,486,서울특별시,송파구,서울송례초등학교,1.17101E+24,1171010900,1171064700,서울특별시 송파구 위례순환로 439(장지동),6543,127.138444,37.477873,212245.5868,542057.3351
2179,1171000000,368,서울특별시,송파구,서울잠신초등학교,1.17101E+24,1171010100,1171067000,서울특별시 송파구 잠실로 32(잠실동),6960,127.08842,37.514341,207817.1192,546099.5145
2180,1168000000,15,서울특별시,강남구,도성초등학교,1.16801E+24,1168010100,1168065000,서울특별시 강남구 역삼로 313(역삼동),2225,127.049183,37.500908,204349.0159,544606.0259
2181,1168000000,530,서울특별시,강남구,역삼중학교,1.16801E+24,1168010100,1168065000,서울특별시 강남구 도곡로43길 10(역삼동),2424,127.048597,37.49595,204297.4453,544055.7231
2182,1168000000,16,서울특별시,강남구,언주초등학교,1.16801E+24,1168011800,1168065500,서울특별시 강남구 남부순환로363길 19(도곡동),20086,127.037033,37.486646,203275.2267,543022.6527
2183,1168000000,542,서울특별시,강남구,도곡1문화센터,1.16801E+24,1168011800,1168065500,서울특별시 강남구 도곡로18길 57(도곡동),183,127.038872,37.488371,203437.799,543214.115
1920,1165000000,450,서울특별시,서초구,언남중학교,1.16501E+24,1165010200,1165065200,서울특별시 서초구 동산로 55(양재동),590,127.044113,37.472535,203902.1338,541456.7354
1921,1165000000,457,서울특별시,서초구,매헌초등학교,1.16501E+24,1165010200,1165065200,서울특별시 서초구 언남길 8(양재동),665,127.042031,37.471242,203718.056,541313.2244
1932,1132000000,130,서울특별시,도봉구,효문고등학교,1.13201E+24,1132010500,1132066000,서울특별시 도봉구 우이천로 432(쌍문동),3164,127.018175,37.652557,201603.8977,561436.3563
1933,1130500000,78,서울특별시,강북구,삼각산초등학교,1.13051E+24,1130510100,1130557500,서울특별시 강북구 삼양로19길 141(미아동),751,127.014881,37.616042,201313.813,557383.5243
1934,1130500000,99,서울특별시,강북구,강북웰빙스포츠센터,1.13051E+24,1130510200,1130560300,서울특별시 강북구 오현로31길 51(번동),1166,127.037858,37.630664,203341.7385,559006.9685
1935,1130500000,96,서울특별시,강북구,인수초등학교,1.13051E+24,1130510300,1130566000,서울특별시 강북구 인수봉로 269(수유동),764,127.010312,37.642795,200910.0995,560352.8038
1936,1130500000,97,서울특별시,강북구,우이초등학교,1.13051E+24,1130510300,1130566000,서울특별시 강북구 삼양로99길 36(수유동),1469,127.015252,37.638562,201346.1609,559883.0327
1937,1132000000,147,서울특별시,도봉구,자운고등학교,1.13201E+24,1132010700,1132051400,서울특별시 도봉구 노해로69길 150(창동),13369,127.050673,37.659092,204471.2315,562162.6906
1938,1132000000,146,서울특별시,도봉구,서울자운초등학교,1.13201E+24,1132010700,1132051400,서울특별시 도봉구 마들로13길 166(창동),10224,127.046564,37.657611,204108.8061,561998.1975
1939,1132000000,149,서울특별시,도봉구,서울창원초등학교,1.13201E+24,1132010700,1132051500,서울특별시 도봉구 해등로 103(창동),6874,127.040591,37.652357,203581.9824,561414.8235
1940,1132000000,148,서울특별시,도봉구,서울가인초등학교,1.13201E+24,1132010700,1132051500,서울특별시 도봉구 도봉로136다길 4(창동),9751,127.043535,37.660099,203841.4082,562274.1724
1941,1132000000,151,서울특별시,도봉구,서울오봉초등학교,1.13201E+24,1132010800,1132052100,서울특별시 도봉구 시루봉로 285(도봉동),7673,127.040358,37.671664,203560.5069,563557.7016
1942,1132000000,153,서울특별시,도봉구,누원고등학교,1.13201E+24,1132010800,1132052200,서울특별시 도봉구 마들로 849(도봉동),783,127.049976,37.685527,204408.2083,565096.715
2184,1168000000,532,서울특별시,강남구,대도초등학교,1.16801E+24,1168011800,1168065600,서울특별시 강남구 선릉로 209(도곡동),1861,127.052832,37.492723,204672.1165,543697.7712
2214,1171000000,476,서울특별시,송파구,서울방이초등학교,1.17101E+24,1171011100,1171056100,서울특별시 송파구 위례성대로10길 4(방이동),8198,127.120814,37.513036,210681.1903,545957.8271
2215,1171000000,479,서울특별시,송파구,방산고등학교,1.17101E+24,1171011100,1171056100,서울특별시 송파구 오금로27길 18(방이동),8849,127.120555,37.508447,210658.9128,545448.5003
2216,1171000000,480,서울특별시,송파구,오륜중학교,1.17101E+24,1171011100,1171056600,서울특별시 송파구 양재대로 1242(방이동),2851,127.1389,37.516352,212279.6441,546328.0571
2217,1171000000,370,서울특별시,송파구,서울개롱초등학교,1.17101E+24,1171011200,1171057000,서울특별시 송파구 문정로 211(오금동),3697,127.139664,37.497183,212350.3281,544200.6003
2218,1171000000,482,서울특별시,송파구,세륜중학교,1.17101E+24,1171011200,1171057000,서울특별시 송파구 양재대로72길 41(오금동),5494,127.131848,37.508372,211657.3915,545441.4565
2219,1171000000,340,서울특별시,송파구,서울송파초등학교,1.17101E+24,1171010400,1171058000,서울특별시 송파구 백제고분로 400(송파동),12140,127.110752,37.507053,209792.3593,545292.6678
2308,1174000000,357,서울특별시,강동구,강명초등학교,1.17401E+24,1174010300,1174051500,서울특별시 강동구 상일로 74-1 (상일동),3971,127.173533,37.554669,215333.5736,550585.8796
2309,1174000000,304,서울특별시,강동구,고명초등학교,1.17401E+24,1174010100,1174053000,서울특별시 강동구 고덕로46길 53(명일동),817,127.146865,37.55265,212977.4607,550357.7287
2310,1174000000,305,서울특별시,강동구,대명초등학교,1.17401E+24,1174010100,1174054000,서울특별시 강동구 상암로 271(명일동),750,127.15329,37.547137,213546.2047,549746.7911
